"date","Haemophilus","Haemophilus_influenzae","Gram-negative_bacteria","Facultative_anaerobic_organism","Epiglottitis","Cellulitis","Meningitis","Pathogenic_bacteria","Hib_vaccine","Osteomyelitis"
"2013-09-10","141.0","986.0","2192.0","472.0","429.0","3381.0","6093.0","615.0","464.0","1864.0"
"2013-09-11","132.0","981.0","2135.0","507.0","428.0","3239.0","6057.0","619.0","472.0","1784.0"
"2013-09-12","130.0","1023.0","2183.0","504.0","452.0","3378.0","6227.0","612.0","530.0","1655.0"
"2013-09-13","111.0","909.0","1812.0","392.0","428.0","3143.0","5737.0","533.0","418.0","1568.0"
"2013-09-14","99.0","597.0","1158.0","308.0","311.0","2465.0","4251.0","443.0","266.0","1063.0"
"2013-09-15","109.0","685.0","1466.0","433.0","380.0","2619.0","4379.0","515.0","312.0","1100.0"
"2013-09-16","160.0","995.0","2169.0","584.0","469.0","3440.0","6054.0","658.0","536.0","1944.0"
"2013-09-17","170.0","1003.0","2169.0","524.0","486.0","3325.0","6971.0","716.0","517.0","1819.0"
"2013-09-18","146.0","1051.0","2277.0","523.0","495.0","3297.0","6628.0","643.0","537.0","1976.0"
"2013-09-19","183.0","1016.0","2029.0","509.0","412.0","2997.0","5943.0","660.0","445.0","1798.0"
"2013-09-20","151.0","917.0","1876.0","490.0","410.0","2547.0","5564.0","543.0","435.0","1616.0"
"2013-09-21","90.0","601.0","1240.0","322.0","346.0","2368.0","4141.0","427.0","234.0","1167.0"
"2013-09-22","107.0","715.0","1545.0","489.0","363.0","2218.0","4357.0","480.0","281.0","1232.0"
"2013-09-23","176.0","949.0","2362.0","583.0","502.0","2918.0","5941.0","622.0","467.0","1716.0"
"2013-09-24","183.0","1063.0","2307.0","675.0","447.0","2959.0","6114.0","743.0","543.0","1856.0"
"2013-09-25","147.0","1011.0","2357.0","672.0","462.0","2753.0","6234.0","604.0","532.0","1916.0"
"2013-09-26","140.0","1080.0","2244.0","592.0","471.0","2579.0","5752.0","599.0","468.0","1824.0"
"2013-09-27","146.0","1000.0","1752.0","427.0","356.0","2620.0","5517.0","518.0","424.0","1553.0"
"2013-09-28","83.0","636.0","1197.0","354.0","309.0","2120.0","4152.0","405.0","263.0","1024.0"
"2013-09-29","109.0","730.0","1576.0","521.0","434.0","2223.0","4352.0","473.0","293.0","1189.0"
"2013-09-30","146.0","1130.0","2330.0","657.0","469.0","3179.0","6138.0","702.0","528.0","1827.0"
"2013-10-01","178.0","1691.0","2571.0","770.0","499.0","3367.0","7220.0","774.0","532.0","1884.0"
"2013-10-02","177.0","1175.0","2427.0","766.0","464.0","2961.0","6947.0","832.0","476.0","1855.0"
"2013-10-03","197.0","1137.0","2282.0","686.0","436.0","2859.0","6592.0","718.0","459.0","1812.0"
"2013-10-04","143.0","933.0","1891.0","522.0","400.0","2692.0","6344.0","612.0","423.0","1284.0"
"2013-10-05","118.0","730.0","1373.0","401.0","352.0","2082.0","5019.0","397.0","199.0","1042.0"
"2013-10-06","121.0","812.0","1707.0","596.0","393.0","2014.0","5046.0","542.0","269.0","969.0"
"2013-10-07","173.0","1182.0","2397.0","797.0","482.0","2703.0","6616.0","678.0","449.0","1307.0"
"2013-10-08","196.0","1156.0","2560.0","835.0","443.0","2882.0","6890.0","769.0","458.0","1495.0"
"2013-10-09","152.0","1135.0","2487.0","801.0","423.0","2671.0","6671.0","698.0","420.0","1634.0"
"2013-10-10","181.0","1080.0","2276.0","790.0","494.0","2826.0","6817.0","644.0","420.0","1933.0"
"2013-10-11","132.0","1051.0","1797.0","542.0","342.0","2459.0","6039.0","580.0","381.0","1704.0"
"2013-10-12","96.0","682.0","1328.0","402.0","352.0","2062.0","4401.0","391.0","215.0","1034.0"
"2013-10-13","108.0","756.0","1448.0","514.0","441.0","2120.0","4751.0","452.0","239.0","1050.0"
"2013-10-14","148.0","1104.0","2267.0","753.0","453.0","2623.0","6096.0","608.0","411.0","1309.0"
"2013-10-15","157.0","1171.0","2132.0","824.0","469.0","2590.0","6664.0","698.0","411.0","1449.0"
"2013-10-16","177.0","1230.0","2191.0","930.0","463.0","2484.0","6713.0","711.0","494.0","1510.0"
"2013-10-17","182.0","1080.0","2182.0","808.0","443.0","2581.0","6676.0","664.0","412.0","1501.0"
"2013-10-18","138.0","966.0","1801.0","566.0","434.0","2345.0","6107.0","624.0","384.0","1326.0"
"2013-10-19","149.0","742.0","1323.0","436.0","370.0","1871.0","4778.0","497.0","268.0","902.0"
"2013-10-20","137.0","842.0","1613.0","540.0","408.0","1913.0","4630.0","495.0","301.0","966.0"
"2013-10-21","157.0","1206.0","2200.0","815.0","570.0","2560.0","6585.0","627.0","395.0","1516.0"
"2013-10-22","189.0","1154.0","2322.0","774.0","531.0","2544.0","7333.0","717.0","433.0","1643.0"
"2013-10-23","170.0","1234.0","4520.0","776.0","489.0","2550.0","6663.0","713.0","429.0","1556.0"
"2013-10-24","198.0","1075.0","2883.0","678.0","486.0","2564.0","6517.0","605.0","409.0","1502.0"
"2013-10-25","165.0","1066.0","2160.0","628.0","453.0","2195.0","5918.0","486.0","360.0","1330.0"
"2013-10-26","111.0","751.0","1445.0","448.0","356.0","1940.0","4552.0","382.0","252.0","1014.0"
"2013-10-27","120.0","970.0","1722.0","479.0","398.0","1924.0","4574.0","440.0","243.0","1156.0"
"2013-10-28","163.0","1160.0","2182.0","715.0","463.0","2609.0","6156.0","629.0","434.0","1534.0"
"2013-10-29","184.0","1306.0","2542.0","814.0","497.0","2617.0","6691.0","664.0","484.0","1640.0"
"2013-10-30","219.0","1224.0","2175.0","737.0","455.0","2459.0","6192.0","750.0","421.0","1565.0"
"2013-10-31","159.0","1231.0","2128.0","647.0","446.0","2271.0","5671.0","623.0","333.0","1755.0"
"2013-11-01","161.0","944.0","1748.0","506.0","384.0","2135.0","5247.0","463.0","296.0","1275.0"
"2013-11-02","84.0","730.0","1360.0","395.0","336.0","1779.0","4353.0","405.0","226.0","1014.0"
"2013-11-03","103.0","774.0","1437.0","503.0","384.0","1801.0","4580.0","479.0","223.0","1198.0"
"2013-11-04","174.0","1182.0","2225.0","734.0","522.0","2498.0","6438.0","712.0","410.0","1489.0"
"2013-11-05","197.0","1193.0","2229.0","777.0","457.0","2504.0","6405.0","747.0","430.0","1518.0"
"2013-11-06","164.0","1215.0","2519.0","693.0","508.0","2421.0","6883.0","796.0","530.0","1524.0"
"2013-11-07","167.0","1340.0","2516.0","698.0","499.0","2490.0","6742.0","738.0","364.0","1582.0"
"2013-11-08","161.0","979.0","1871.0","622.0","416.0","2140.0","6256.0","592.0","390.0","1291.0"
"2013-11-09","103.0","808.0","1417.0","364.0","416.0","1977.0","4449.0","405.0","271.0","926.0"
"2013-11-10","89.0","913.0","1846.0","433.0","527.0","2133.0","4792.0","540.0","303.0","1055.0"
"2013-11-11","185.0","1396.0","2471.0","697.0","623.0","3025.0","6991.0","673.0","497.0","1560.0"
"2013-11-12","169.0","1434.0","2564.0","712.0","646.0","2901.0","7755.0","684.0","527.0","1754.0"
"2013-11-13","190.0","1463.0","2590.0","700.0","623.0","2920.0","7479.0","708.0","579.0","1718.0"
"2013-11-14","162.0","1291.0","2533.0","645.0","577.0","2843.0","7209.0","698.0","509.0","1637.0"
"2013-11-15","154.0","1216.0","2234.0","527.0","549.0","2613.0","7893.0","560.0","458.0","1567.0"
"2013-11-16","117.0","993.0","1688.0","355.0","418.0","2335.0","19057.0","468.0","386.0","1216.0"
"2013-11-17","128.0","1098.0","1767.0","464.0","516.0","2523.0","18170.0","535.0","371.0","1255.0"
"2013-11-18","213.0","1490.0","2429.0","731.0","641.0","3157.0","17933.0","648.0","521.0","1576.0"
"2013-11-19","205.0","1465.0","2446.0","724.0","542.0","2794.0","20374.0","664.0","578.0","1655.0"
"2013-11-20","169.0","1364.0","2355.0","673.0","457.0","2509.0","10398.0","604.0","522.0","1646.0"
"2013-11-21","208.0","1260.0","2462.0","697.0","518.0","2396.0","10304.0","595.0","518.0","1563.0"
"2013-11-22","159.0","1151.0","2159.0","497.0","459.0","2201.0","11237.0","468.0","505.0","1474.0"
"2013-11-23","109.0","814.0","1444.0","361.0","381.0","1807.0","8144.0","340.0","332.0","1111.0"
"2013-11-24","129.0","942.0","1617.0","368.0","427.0","1834.0","5851.0","425.0","296.0","1145.0"
"2013-11-25","167.0","1317.0","2191.0","597.0","437.0","2413.0","8243.0","611.0","494.0","1739.0"
"2013-11-26","196.0","1084.0","2144.0","623.0","458.0","2436.0","7579.0","610.0","491.0","1410.0"
"2013-11-27","145.0","1084.0","1959.0","501.0","434.0","2368.0","7016.0","500.0","420.0","1254.0"
"2013-11-28","117.0","884.0","1647.0","384.0","355.0","1981.0","5607.0","435.0","322.0","986.0"
"2013-11-29","122.0","751.0","1313.0","300.0","354.0","1903.0","4826.0","331.0","317.0","958.0"
"2013-11-30","108.0","718.0","1306.0","332.0","325.0","1777.0","4825.0","332.0","277.0","931.0"
"2013-12-01","128.0","833.0","1477.0","422.0","372.0","1718.0","5475.0","415.0","273.0","985.0"
"2013-12-02","181.0","1298.0","2226.0","694.0","466.0","2392.0","7372.0","658.0","510.0","1309.0"
"2013-12-03","164.0","1277.0","2427.0","706.0","461.0","2668.0","11232.0","735.0","430.0","1397.0"
"2013-12-04","170.0","1440.0","2552.0","774.0","494.0","2969.0","17006.0","845.0","524.0","1516.0"
"2013-12-05","189.0","1292.0","2588.0","749.0","581.0","2676.0","12158.0","881.0","512.0","1461.0"
"2013-12-06","166.0","1123.0","2045.0","611.0","449.0","2235.0","8455.0","801.0","387.0","1313.0"
"2013-12-07","108.0","802.0","1537.0","444.0","362.0","2035.0","5762.0","666.0","285.0","1010.0"
"2013-12-08","153.0","974.0","1819.0","494.0","403.0","2019.0","5819.0","732.0","287.0","1037.0"
"2013-12-09","176.0","1414.0","2433.0","777.0","531.0","2596.0","9319.0","791.0","475.0","1443.0"
"2013-12-10","175.0","1380.0","2456.0","733.0","460.0","2651.0","10490.0","822.0","442.0","1535.0"
"2013-12-11","182.0","1163.0","2379.0","713.0","471.0","2460.0","10464.0","747.0","450.0","1419.0"
"2013-12-12","144.0","1073.0","1854.0","517.0","472.0","2242.0","7073.0","571.0","430.0","1425.0"
"2013-12-13","145.0","838.0","1530.0","384.0","371.0","2059.0","5951.0","453.0","319.0","1197.0"
"2013-12-14","90.0","656.0","967.0","220.0","3121.0","1553.0","4454.0","353.0","316.0","798.0"
"2013-12-15","98.0","679.0","1202.0","269.0","385.0","1727.0","4153.0","366.0","242.0","883.0"
"2013-12-16","137.0","970.0","1731.0","379.0","446.0","2203.0","5583.0","462.0","341.0","1203.0"
"2013-12-17","133.0","983.0","1630.0","373.0","470.0","2261.0","5343.0","457.0","388.0","1172.0"
"2013-12-18","138.0","832.0","1509.0","342.0","412.0","2190.0","5025.0","487.0","324.0","1160.0"
"2013-12-19","117.0","820.0","1273.0","328.0","396.0","2188.0","4633.0","402.0","322.0","1116.0"
"2013-12-20","93.0","859.0","1059.0","223.0","311.0","1897.0","4333.0","290.0","295.0","975.0"
"2013-12-21","80.0","545.0","671.0","152.0","263.0","1547.0","3164.0","204.0","188.0","732.0"
"2013-12-22","85.0","482.0","681.0","145.0","302.0","1612.0","3025.0","210.0","171.0","841.0"
"2013-12-23","120.0","643.0","839.0","155.0","301.0","1867.0","3681.0","266.0","214.0","765.0"
"2013-12-24","71.0","491.0","676.0","154.0","274.0","1543.0","3459.0","222.0","192.0","692.0"
"2013-12-25","65.0","361.0","523.0","117.0","236.0","1307.0","2649.0","197.0","127.0","544.0"
"2013-12-26","83.0","473.0","726.0","177.0","290.0","1799.0","3280.0","249.0","243.0","770.0"
"2013-12-27","102.0","583.0","785.0","155.0","307.0","2001.0","3869.0","227.0","277.0","879.0"
"2013-12-28","65.0","425.0","688.0","107.0","267.0","1685.0","3434.0","221.0","202.0","669.0"
"2013-12-29","76.0","503.0","695.0","139.0","257.0","1685.0","3737.0","205.0","200.0","699.0"
"2013-12-30","100.0","618.0","975.0","180.0","295.0","2013.0","4199.0","252.0","293.0","970.0"
"2013-12-31","96.0","562.0","847.0","142.0","283.0","1763.0","4043.0","220.0","286.0","834.0"
"2014-01-01","58.0","400.0","673.0","141.0","223.0","1464.0","3193.0","234.0","147.0","610.0"
"2014-01-02","104.0","710.0","973.0","209.0","384.0","2093.0","4150.0","274.0","337.0","959.0"
"2014-01-03","121.0","784.0","1045.0","225.0","338.0","2140.0","4237.0","306.0","316.0","1008.0"
"2014-01-04","90.0","548.0","809.0","206.0","347.0","1712.0","3475.0","253.0","282.0","742.0"
"2014-01-05","17.0","109.0","136.0","36.0","83.0","413.0","764.0","44.0","45.0","172.0"
"2014-01-06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2014-01-07","160.0","1008.0","1584.0","353.0","659.0","2639.0","5752.0","531.0","488.0","1408.0"
"2014-01-08","138.0","1054.0","1660.0","476.0","528.0","2559.0","5720.0","518.0","500.0","1501.0"
"2014-01-09","152.0","969.0","1642.0","409.0","455.0","2374.0","5247.0","476.0","460.0","1459.0"
"2014-01-10","170.0","1005.0","1440.0","414.0","432.0","2451.0","5061.0","453.0","404.0","1487.0"
"2014-01-11","101.0","644.0","1018.0","226.0","306.0","1764.0","3728.0","336.0","274.0","952.0"
"2014-01-12","115.0","760.0","1129.0","315.0","363.0","1848.0","3878.0","366.0","252.0","987.0"
"2014-01-13","183.0","1079.0","1644.0","385.0","437.0","2407.0","5282.0","585.0","413.0","1505.0"
"2014-01-14","189.0","1058.0","1690.0","491.0","456.0","2538.0","5459.0","559.0","465.0","1542.0"
"2014-01-15","189.0","1045.0","1767.0","393.0","409.0","2468.0","5423.0","594.0","454.0","1533.0"
"2014-01-16","162.0","1091.0","1761.0","437.0","432.0","2527.0","5372.0","578.0","465.0","1629.0"
"2014-01-17","161.0","898.0","1639.0","293.0","454.0","2266.0","4884.0","472.0","421.0","1388.0"
"2014-01-18","103.0","654.0","1335.0","262.0","321.0","1975.0","3589.0","302.0","268.0","1561.0"
"2014-01-19","94.0","699.0","1278.0","325.0","351.0","1957.0","3838.0","406.0","251.0","1193.0"
"2014-01-20","161.0","964.0","1656.0","387.0","433.0","2508.0","4726.0","524.0","456.0","1590.0"
"2014-01-21","140.0","1014.0","1964.0","433.0","513.0","2553.0","5126.0","568.0","476.0","1635.0"
"2014-01-22","173.0","1037.0","1964.0","460.0","470.0","2544.0","5500.0","622.0","432.0","1674.0"
"2014-01-23","145.0","1034.0","1938.0","434.0","476.0","2432.0","5336.0","563.0","453.0","2225.0"
"2014-01-24","123.0","940.0","1729.0","378.0","465.0","2291.0","5022.0","554.0","386.0","2254.0"
"2014-01-25","91.0","700.0","1092.0","276.0","330.0","1859.0","3642.0","304.0","279.0","1073.0"
"2014-01-26","118.0","811.0","1480.0","359.0","376.0","1805.0","3868.0","443.0","261.0","1178.0"
"2014-01-27","137.0","1140.0","2178.0","483.0","447.0","2592.0","5769.0","663.0","459.0","1504.0"
"2014-01-28","143.0","1092.0","2130.0","496.0","440.0","2529.0","5963.0","580.0","417.0","1657.0"
"2014-01-29","168.0","1054.0","2143.0","450.0","477.0","2524.0","5781.0","742.0","470.0","1730.0"
"2014-01-30","147.0","1017.0","2133.0","469.0","568.0","2377.0","5386.0","569.0","446.0","1634.0"
"2014-01-31","117.0","876.0","1675.0","384.0","849.0","2275.0","4606.0","527.0","423.0","1383.0"
"2014-02-01","114.0","655.0","1302.0","312.0","963.0","1855.0","3691.0","294.0","337.0","995.0"
"2014-02-02","124.0","789.0","1591.0","331.0","815.0","1927.0","3708.0","452.0","336.0","1003.0"
"2014-02-03","171.0","1050.0","2210.0","533.0","720.0","2307.0","4921.0","599.0","428.0","1423.0"
"2014-02-04","171.0","1188.0","2421.0","559.0","649.0","2473.0","5309.0","655.0","477.0","1581.0"
"2014-02-05","159.0","1161.0","2320.0","589.0","634.0","2444.0","5470.0","634.0","514.0","1626.0"
"2014-02-06","154.0","1078.0","2435.0","563.0","623.0","2564.0","6337.0","719.0","436.0","1697.0"
"2014-02-07","196.0","1007.0","1963.0","503.0","515.0","2317.0","5069.0","491.0","414.0","1491.0"
"2014-02-08","99.0","734.0","1240.0","354.0","393.0","1708.0","3396.0","331.0","279.0","965.0"
"2014-02-09","109.0","785.0","1574.0","423.0","432.0","1845.0","4041.0","439.0","276.0","1099.0"
"2014-02-10","191.0","1129.0","2412.0","623.0","489.0","2471.0","6163.0","623.0","459.0","1555.0"
"2014-02-11","186.0","1295.0","2647.0","643.0","502.0","2553.0","5942.0","649.0","471.0","1776.0"
"2014-02-12","172.0","1185.0","2477.0","608.0","488.0","2470.0","5464.0","621.0","433.0","1809.0"
"2014-02-13","155.0","1104.0","2237.0","535.0","492.0","2346.0","5385.0","523.0","373.0","1664.0"
"2014-02-14","136.0","927.0","1647.0","377.0","435.0","1948.0","4649.0","419.0","331.0","1383.0"
"2014-02-15","88.0","665.0","1171.0","301.0","412.0","1690.0","4215.0","354.0","294.0","1010.0"
"2014-02-16","87.0","789.0","1426.0","408.0","399.0","1795.0","4407.0","424.0","268.0","1046.0"
"2014-02-17","199.0","1092.0","2155.0","574.0","604.0","2373.0","5939.0","522.0","426.0","1582.0"
"2014-02-18","158.0","1132.0","2188.0","657.0","539.0","2551.0","6601.0","628.0","468.0","1589.0"
"2014-02-19","181.0","1132.0","2293.0","637.0","463.0","2525.0","5690.0","629.0","433.0","1640.0"
"2014-02-20","173.0","1150.0","2300.0","635.0","548.0","2578.0","6020.0","661.0","466.0","1758.0"
"2014-02-21","128.0","977.0","1805.0","549.0","483.0","2129.0","4964.0","528.0","316.0","1506.0"
"2014-02-22","103.0","685.0","1291.0","332.0","381.0","1839.0","3786.0","364.0","234.0","1070.0"
"2014-02-23","133.0","724.0","1635.0","474.0","349.0","1870.0","4032.0","405.0","313.0","1149.0"
"2014-02-24","187.0","1237.0","2336.0","702.0","526.0","2668.0","6078.0","650.0","473.0","1797.0"
"2014-02-25","192.0","1222.0","2547.0","771.0","500.0","2736.0","5991.0","650.0","475.0","1777.0"
"2014-02-26","201.0","1160.0","2618.0","723.0","499.0","2569.0","5823.0","658.0","471.0","1736.0"
"2014-02-27","176.0","1151.0","2232.0","652.0","511.0","2493.0","5712.0","681.0","425.0","1780.0"
"2014-02-28","146.0","968.0","1755.0","471.0","438.0","2176.0","4939.0","479.0","343.0","1493.0"
"2014-03-01","101.0","660.0","1196.0","324.0","311.0","1855.0","3531.0","339.0","270.0","1033.0"
"2014-03-02","128.0","760.0","1499.0","450.0","378.0","1983.0","4534.0","423.0","263.0","1062.0"
"2014-03-03","221.0","1177.0","2257.0","680.0","458.0","2478.0","11756.0","707.0","388.0","1560.0"
"2014-03-04","178.0","1171.0","2275.0","676.0","464.0","2527.0","7880.0","651.0","392.0","1626.0"
"2014-03-05","193.0","1149.0","2187.0","654.0","452.0","2490.0","7322.0","672.0","481.0","1712.0"
"2014-03-06","183.0","1185.0","2326.0","695.0","526.0","2328.0","9747.0","769.0","402.0","1755.0"
"2014-03-07","158.0","987.0","1885.0","519.0","453.0","2337.0","7071.0","666.0","374.0","1773.0"
"2014-03-08","101.0","632.0","1163.0","327.0","326.0","1705.0","5223.0","339.0","232.0","934.0"
"2014-03-09","127.0","714.0","1458.0","464.0","419.0","1759.0","5657.0","458.0","269.0","1304.0"
"2014-03-10","176.0","1066.0","2131.0","719.0","447.0","2558.0","6457.0","642.0","405.0","1759.0"
"2014-03-11","216.0","1147.0","2210.0","685.0","518.0","2415.0","9155.0","732.0","434.0","1695.0"
"2014-03-12","188.0","1111.0","2195.0","663.0","495.0","2443.0","7753.0","687.0","405.0","1728.0"
"2014-03-13","174.0","1087.0","2260.0","611.0","455.0","2324.0","7088.0","594.0","419.0","1608.0"
"2014-03-14","149.0","1022.0","1641.0","482.0","454.0","1993.0","5959.0","589.0","361.0","1392.0"
"2014-03-15","102.0","672.0","1123.0","306.0","360.0","1692.0","4197.0","342.0","236.0","983.0"
"2014-03-16","105.0","744.0","1333.0","431.0","369.0","1771.0","4261.0","432.0","258.0","1004.0"
"2014-03-17","161.0","1125.0","1916.0","662.0","458.0","9160.0","5796.0","567.0","428.0","1535.0"
"2014-03-18","203.0","1239.0","2153.0","717.0","505.0","2629.0","7431.0","638.0","415.0","1624.0"
"2014-03-19","190.0","1261.0","2394.0","707.0","454.0","2442.0","7055.0","682.0","436.0","1692.0"
"2014-03-20","165.0","1224.0","2082.0","643.0","453.0","2366.0","6256.0","591.0","436.0","1631.0"
"2014-03-21","180.0","1090.0","1700.0","494.0","437.0","2092.0","6921.0","573.0","372.0","1399.0"
"2014-03-22","109.0","725.0","1222.0","334.0","335.0","1636.0","4112.0","352.0","191.0","931.0"
"2014-03-23","136.0","766.0","1524.0","444.0","333.0","1858.0","4551.0","426.0","253.0","1027.0"
"2014-03-24","238.0","1152.0","2158.0","672.0","428.0","2595.0","5959.0","891.0","376.0","1584.0"
"2014-03-25","279.0","1348.0","2386.0","715.0","521.0","2802.0","6655.0","839.0","552.0","1760.0"
"2014-03-26","317.0","1303.0","2422.0","616.0","493.0","2508.0","6248.0","933.0","451.0","1837.0"
"2014-03-27","166.0","1111.0","2220.0","586.0","444.0","2371.0","6354.0","690.0","429.0","1642.0"
