"date","Meningococcal_disease","Saliva","Neisseria_meningitidis","Meningitis","Meningococcal_vaccine","Common_cold","Gram-negative_bacteria","Disseminated_intravascular_coagulation","Sepsis","Rash"
"2011-12-25","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2011-12-26","114.0","373.0","114.0","1507.0","35.0","1393.0","320.0","329.0","1185.0","801.0"
"2011-12-27","397.0","827.0","324.0","5045.0","122.0","4296.0","1019.0","942.0","3431.0","2366.0"
"2011-12-28","393.0","850.0","350.0","5085.0","133.0","4574.0","1052.0","1025.0","3867.0","2463.0"
"2011-12-29","430.0","819.0","361.0","5310.0","125.0","4465.0","1155.0","1333.0","3748.0","2286.0"
"2011-12-30","408.0","749.0","353.0","5019.0","117.0","4180.0","1043.0","1143.0","3483.0","2291.0"
"2011-12-31","363.0","616.0","224.0","4080.0","84.0","3226.0","707.0","795.0","2853.0","1941.0"
"2012-01-01","309.0","658.0","249.0","3708.0","64.0","2889.0","640.0","734.0","2485.0","1922.0"
"2012-01-02","432.0","1043.0","373.0","5975.0","125.0","4102.0","1223.0","1166.0","3800.0","2584.0"
"2012-01-03","528.0","989.0","427.0","6434.0","192.0","4696.0","1394.0","1378.0","4411.0","2792.0"
"2012-01-04","647.0","1121.0","477.0","6716.0","188.0","5077.0","1627.0","1586.0","5085.0","2938.0"
"2012-01-05","611.0","1184.0","575.0","6599.0","198.0","4865.0","1599.0","1367.0","4464.0","2645.0"
"2012-01-06","545.0","1146.0","685.0","6514.0","213.0","4145.0","1491.0","1442.0","4011.0","2554.0"
"2012-01-07","497.0","1006.0","418.0","6046.0","132.0","3258.0","1158.0","1033.0","3383.0","2190.0"
"2012-01-08","489.0","1120.0","486.0","7155.0","129.0","3762.0","1359.0","1278.0","3663.0","2420.0"
"2012-01-09","677.0","1311.0","676.0","7759.0","237.0","4606.0","1899.0","1562.0","4644.0","2903.0"
"2012-01-10","629.0","1222.0","632.0","6673.0","229.0","4242.0","1857.0","1586.0","4462.0","2548.0"
"2012-01-11","638.0","1408.0","675.0","7800.0","220.0","4535.0","2141.0","1587.0","5934.0","2768.0"
"2012-01-12","684.0","1360.0","721.0","7010.0","218.0","4142.0","2067.0","1574.0","5400.0","2805.0"
"2012-01-13","559.0","1283.0","603.0","6194.0","195.0","3756.0","1737.0","1342.0","4804.0","2546.0"
"2012-01-14","488.0","952.0","459.0","4939.0","107.0","3033.0","1163.0","1164.0","3468.0","2105.0"
"2012-01-15","464.0","1121.0","466.0","5324.0","137.0","3525.0","1337.0","1320.0","3975.0","2310.0"
"2012-01-16","597.0","1192.0","568.0","6359.0","178.0","4057.0","1745.0","1508.0","4578.0","2779.0"
"2012-01-17","625.0","1348.0","620.0","6702.0","199.0","4195.0","2047.0","1639.0","4872.0","2812.0"
"2012-01-18","558.0","1184.0","2048.0","6200.0","201.0","3938.0","2121.0","1645.0","3971.0","2517.0"
"2012-01-19","604.0","1287.0","648.0","6876.0","200.0","4157.0","2073.0","1529.0","4218.0","2479.0"
"2012-01-20","576.0","1165.0","594.0","6578.0","183.0","4017.0","1875.0","1479.0","5549.0","2481.0"
"2012-01-21","477.0","1037.0","478.0","5187.0","120.0","3182.0","1435.0","1354.0","3998.0","2403.0"
"2012-01-22","449.0","1027.0","485.0","5631.0","105.0","3241.0","1467.0","1379.0","3783.0","2466.0"
"2012-01-23","630.0","1236.0","712.0","6696.0","176.0","4088.0","2188.0","1552.0","4613.0","2759.0"
"2012-01-24","655.0","1316.0","637.0","6961.0","193.0","3994.0","2350.0","1656.0","4815.0","3031.0"
"2012-01-25","701.0","1241.0","801.0","7165.0","182.0","4239.0","2404.0","1821.0","4841.0","2796.0"
"2012-01-26","756.0","1274.0","1271.0","7157.0","230.0","4281.0","2482.0","1768.0","4678.0","2675.0"
"2012-01-27","660.0","1159.0","779.0","6483.0","187.0","3818.0","2221.0","1633.0","4353.0","2487.0"
"2012-01-28","563.0","949.0","459.0","5126.0","117.0","2727.0","1485.0","1167.0","3344.0","2109.0"
"2012-01-29","541.0","1134.0","577.0","5438.0","162.0","3267.0","1810.0","1352.0","3909.0","2485.0"
"2012-01-30","813.0","1375.0","792.0","7735.0","221.0","4341.0","2675.0","1721.0","5173.0","2733.0"
"2012-01-31","711.0","1251.0","821.0","7282.0","226.0","4111.0","2594.0","1755.0","4762.0","2636.0"
"2012-02-01","716.0","1298.0","754.0","7025.0","215.0","3928.0","2654.0","1692.0","4889.0","2479.0"
"2012-02-02","736.0","1331.0","787.0","6563.0","225.0","4064.0","2817.0","1769.0","4993.0","2655.0"
"2012-02-03","588.0","1225.0","612.0","6512.0","168.0","3548.0","2135.0","1560.0","4497.0","2277.0"
"2012-02-04","489.0","999.0","439.0","5258.0","102.0","2920.0","1501.0","1151.0","3373.0","2013.0"
"2012-02-05","497.0","1283.0","513.0","5582.0","124.0","3344.0","1806.0","1348.0","3673.0","2514.0"
"2012-02-06","685.0","1696.0","696.0","7293.0","201.0","4269.0","2662.0","1611.0","4656.0","2851.0"
"2012-02-07","752.0","1487.0","714.0","7235.0","212.0","4216.0","2837.0","1784.0","4943.0","2691.0"
"2012-02-08","681.0","1403.0","698.0","7417.0","167.0","4372.0","2878.0","1702.0","4794.0","2717.0"
"2012-02-09","694.0","1302.0","700.0","7769.0","209.0","4244.0","2721.0","1767.0","4711.0","2535.0"
"2012-02-10","986.0","1212.0","880.0","7233.0","188.0","3696.0","2268.0","2897.0","4356.0","2551.0"
"2012-02-11","785.0","1080.0","472.0","6263.0","162.0","3130.0","1580.0","1681.0","3577.0","2506.0"
"2012-02-12","645.0","1197.0","510.0","6101.0","126.0","3508.0","1679.0","1721.0","3787.0","2431.0"
"2012-02-13","765.0","1395.0","743.0","7396.0","246.0","4265.0","2543.0","2082.0","4783.0","2687.0"
"2012-02-14","712.0","1198.0","711.0","7347.0","198.0","4247.0","2602.0","2054.0","4448.0","2578.0"
"2012-02-15","707.0","1261.0","727.0","8128.0","179.0","4254.0","2670.0","1849.0","4783.0","2689.0"
"2012-02-16","656.0","1245.0","727.0","7681.0","218.0","3945.0","2547.0","1846.0","4952.0","2531.0"
"2012-02-17","808.0","1196.0","776.0","7568.0","192.0","3869.0","2346.0","1777.0","4889.0","2538.0"
"2012-02-18","618.0","861.0","449.0","5745.0","111.0","2993.0","1318.0","1486.0","3515.0","2183.0"
"2012-02-19","604.0","1115.0","562.0","6677.0","130.0","3437.0","1694.0","1477.0","3790.0","2541.0"
"2012-02-20","769.0","1363.0","680.0","7501.0","188.0","4066.0","2138.0","1771.0","4369.0","2735.0"
"2012-02-21","885.0","1479.0","759.0","7688.0","193.0","4356.0","2633.0","1821.0","4823.0","2816.0"
"2012-02-22","740.0","1359.0","675.0","8100.0","184.0","4361.0","2541.0","1842.0","5035.0","2590.0"
"2012-02-23","721.0","1449.0","869.0","8571.0","219.0","4138.0","2569.0","1814.0","5178.0","2848.0"
"2012-02-24","641.0","1249.0","779.0","8042.0","201.0","3677.0","2167.0","1747.0","4401.0","2486.0"
"2012-02-25","599.0","905.0","537.0","6133.0","123.0","3033.0","1401.0","1440.0","3738.0","2140.0"
"2012-02-26","491.0","1078.0","548.0","6153.0","113.0","3210.0","1657.0","1565.0","3687.0","2440.0"
"2012-02-27","875.0","1349.0","849.0","8585.0","239.0","4003.0","2598.0","1880.0","4751.0","2871.0"
"2012-02-28","799.0","1395.0","815.0","8337.0","231.0","4038.0","2495.0","2037.0","4994.0","2745.0"
"2012-02-29","745.0","1307.0","752.0","8066.0","223.0","4159.0","2503.0","1769.0","4704.0","2861.0"
"2012-03-01","759.0","1261.0","826.0","9020.0","225.0","3451.0","2507.0","1905.0","4453.0","2556.0"
"2012-03-02","584.0","1145.0","670.0","7110.0","172.0","3270.0","1970.0","1864.0","4095.0","2445.0"
"2012-03-03","480.0","971.0","427.0","5645.0","86.0","2782.0","1313.0","1407.0","3408.0","2183.0"
"2012-03-04","585.0","1176.0","628.0","6824.0","129.0","3108.0","1675.0","1743.0","4009.0","2403.0"
"2012-03-05","862.0","1460.0","774.0","7981.0","168.0","3787.0","2468.0","2161.0","4978.0","2861.0"
"2012-03-06","970.0","1420.0","797.0","8040.0","208.0","3842.0","2526.0","1991.0","8082.0","2737.0"
"2012-03-07","834.0","1364.0","872.0","8530.0","247.0","3874.0","2706.0","1999.0","5053.0","2606.0"
"2012-03-08","780.0","964.0","777.0","7696.0","222.0","3035.0","2536.0","1933.0","4341.0","2603.0"
"2012-03-09","648.0","606.0","697.0","6947.0","191.0","2461.0","1998.0","1506.0","4188.0","2489.0"
"2012-03-10","463.0","741.0","444.0","5483.0","116.0","2475.0","1434.0","1238.0","3238.0","2034.0"
"2012-03-11","587.0","1073.0","591.0","5920.0","98.0","2843.0","1716.0","1444.0","3754.0","1894.0"
"2012-03-12","935.0","1192.0","731.0","7488.0","184.0","3487.0","2132.0","1604.0","4745.0","2060.0"
"2012-03-13","947.0","1143.0","824.0","7901.0","198.0","3387.0","2439.0","1704.0","4679.0","2158.0"
"2012-03-14","695.0","1187.0","640.0","7272.0","211.0","2984.0","2265.0","1631.0","4440.0","2028.0"
"2012-03-15","655.0","1151.0","751.0","7594.0","184.0","2943.0","2250.0","1664.0","4468.0","1961.0"
"2012-03-16","564.0","923.0","581.0","6477.0","159.0","2449.0","1719.0","1268.0","3962.0","1761.0"
"2012-03-17","479.0","808.0","435.0","5889.0","102.0","2009.0","1151.0","1026.0","3432.0","1889.0"
"2012-03-18","450.0","884.0","530.0","4750.0","121.0","2124.0","1525.0","1145.0","3221.0","1969.0"
"2012-03-19","698.0","1163.0","732.0","6988.0","157.0","2876.0","2176.0","1567.0","4532.0","2410.0"
"2012-03-20","903.0","1118.0","742.0","6932.0","191.0","2844.0","2183.0","1545.0","4527.0","2249.0"
"2012-03-21","716.0","1124.0","697.0","6759.0","226.0","2753.0","2229.0","1577.0","4179.0","2199.0"
"2012-03-22","571.0","1010.0","637.0","6021.0","177.0","2515.0","2005.0","1360.0","5224.0","1714.0"
"2012-03-23","479.0","853.0","525.0","5384.0","141.0","2194.0","1473.0","1240.0","3266.0","1761.0"
"2012-03-24","332.0","692.0","334.0","4009.0","113.0","1664.0","1089.0","919.0","2519.0","1449.0"
"2012-03-25","505.0","1604.0","532.0","4977.0","126.0","2063.0","1455.0","1208.0","3280.0","1754.0"
"2012-03-26","709.0","1303.0","736.0","7272.0","203.0","2787.0","2198.0","1566.0","4235.0","2093.0"
"2012-03-27","684.0","1220.0","626.0","7275.0","196.0","2692.0","2348.0","1474.0","3840.0","1883.0"
"2012-03-28","688.0","1114.0","848.0","7082.0","250.0","2550.0","2156.0","1473.0","3902.0","1834.0"
"2012-03-29","563.0","1084.0","648.0","6473.0","335.0","2407.0","2051.0","1537.0","4130.0","1768.0"
"2012-03-30","497.0","1439.0","623.0","5919.0","204.0","2320.0","1765.0","1328.0","3816.0","1705.0"
"2012-03-31","454.0","967.0","437.0","4943.0","143.0","1809.0","1207.0","1037.0","3025.0","1517.0"
"2012-04-01","502.0","1101.0","487.0","5097.0","131.0","1930.0","1291.0","1102.0","3215.0","1574.0"
"2012-04-02","636.0","1088.0","703.0","6623.0","242.0","2606.0","2022.0","1488.0","4140.0","1866.0"
"2012-04-03","673.0","1257.0","799.0","6883.0","291.0","2522.0","2257.0","1612.0","4108.0","1983.0"
"2012-04-04","702.0","1197.0","755.0","6176.0","262.0","2517.0","2053.0","1512.0","3821.0","1868.0"
"2012-04-05","505.0","1162.0","600.0","5819.0","215.0","2171.0","1800.0","1330.0","3539.0","1618.0"
"2012-04-06","434.0","1101.0","481.0","4993.0","180.0","1920.0","1431.0","1276.0","3428.0","1625.0"
"2012-04-07","412.0","929.0","424.0","4272.0","122.0","1625.0","1180.0","1018.0","2724.0","1436.0"
"2012-04-08","449.0","1060.0","485.0","4520.0","129.0","2003.0","1333.0","1055.0","2855.0","1583.0"
"2012-04-09","604.0","1204.0","739.0","6002.0","222.0","2201.0","1954.0","1537.0","4143.0","2007.0"
"2012-04-10","708.0","1367.0","727.0","6936.0","280.0","2615.0","2152.0","1510.0","4227.0","2026.0"
"2012-04-11","581.0","1217.0","694.0","6268.0","202.0","2447.0","2181.0","1571.0","3866.0","1835.0"
"2012-04-12","618.0","1361.0","697.0","6327.0","246.0","2486.0","2133.0","1574.0","3800.0","1683.0"
"2012-04-13","728.0","1212.0","591.0","5537.0","198.0","2216.0","1821.0","1322.0","3756.0","1637.0"
"2012-04-14","639.0","1119.0","494.0","4826.0","120.0","1787.0","1259.0","1151.0","3112.0","1551.0"
"2012-04-15","676.0","1196.0","615.0","5248.0","163.0","1946.0","1549.0","1305.0","3305.0","1788.0"
"2012-04-16","787.0","1247.0","803.0","7064.0","281.0","2543.0","2340.0","1742.0","4337.0","2228.0"
"2012-04-17","928.0","1243.0","878.0","7272.0","283.0","2625.0","2612.0","1880.0","4108.0","1971.0"
"2012-04-18","746.0","1285.0","830.0","7114.0","287.0","2656.0","2549.0","2113.0","4491.0","1932.0"
"2012-04-19","939.0","1201.0","916.0","6989.0","299.0","2358.0","2647.0","1862.0","4223.0","1982.0"
"2012-04-20","723.0","1059.0","734.0","7190.0","249.0","2216.0","2060.0","1665.0","3941.0","2019.0"
"2012-04-21","491.0","904.0","534.0","5866.0","283.0","1562.0","1332.0","1357.0","3014.0","1507.0"
"2012-04-22","551.0","1141.0","650.0","6576.0","186.0","1888.0","1784.0","1453.0","3335.0","1680.0"
"2012-04-23","869.0","1416.0","969.0","9220.0","313.0","2812.0","2677.0","1981.0","4511.0","2229.0"
"2012-04-24","800.0","1200.0","882.0","8945.0","331.0","2726.0","2609.0","1745.0","4344.0","1929.0"
"2012-04-25","819.0","1322.0","911.0","8256.0","306.0","2763.0","2452.0","1850.0","4092.0","1917.0"
"2012-04-26","734.0","1234.0","865.0","8000.0","317.0","2775.0","2369.0","1782.0","4202.0","1902.0"
"2012-04-27","646.0","1202.0","752.0","7309.0","328.0","2594.0","2019.0","1657.0","3763.0","1909.0"
"2012-04-28","392.0","856.0","490.0","5525.0","177.0","1898.0","1374.0","1258.0","3157.0","1295.0"
"2012-04-29","558.0","1108.0","554.0","6148.0","197.0","2201.0","1651.0","1523.0","3533.0","1528.0"
"2012-04-30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2012-05-01","743.0","1267.0","905.0","8030.0","341.0","2878.0","2577.0","1808.0","4512.0","1632.0"
"2012-05-02","731.0","1240.0","821.0","8182.0","312.0","3004.0","2449.0","1852.0","4609.0","1780.0"
"2012-05-03","977.0","1402.0","1360.0","8308.0","351.0","3006.0","2366.0","1882.0","4581.0","1707.0"
"2012-05-04","1232.0","1259.0","1486.0","7223.0","321.0","2459.0","1859.0","1558.0","4196.0","1676.0"
"2012-05-05","875.0","985.0","854.0","5483.0","229.0","1848.0","1302.0","1284.0","3630.0","1583.0"
"2012-05-06","669.0","1030.0","1090.0","6080.0","185.0","2151.0","1532.0","1361.0","3480.0","1607.0"
"2012-05-07","968.0","1388.0","1475.0","8817.0","428.0","3026.0","2225.0","1975.0","4646.0","2247.0"
"2012-05-08","1341.0","1310.0","1088.0","8643.0","413.0","3159.0","2322.0","1870.0","5542.0","2040.0"
"2012-05-09","1142.0","1373.0","1029.0","8911.0","416.0","3076.0","2356.0","1821.0","4511.0","1993.0"
"2012-05-10","1969.0","1235.0","959.0","9866.0","413.0","2925.0","2183.0","1725.0","4394.0","1851.0"
"2012-05-11","1192.0","1037.0","720.0","8929.0","297.0","2707.0","1946.0","1465.0","4295.0","1746.0"
"2012-05-12","675.0","870.0","534.0","7198.0","213.0","1943.0","1258.0","1132.0","3555.0","1408.0"
"2012-05-13","696.0","914.0","572.0","6923.0","186.0","2118.0","1441.0","1353.0","3877.0","1622.0"
"2012-05-14","1165.0","1211.0","823.0","9868.0","351.0","2935.0","2253.0","1665.0","4830.0","2009.0"
"2012-05-15","997.0","1269.0","800.0","9213.0","382.0","3117.0","2275.0","1817.0","4611.0","2197.0"
"2012-05-16","957.0","1347.0","893.0","7987.0","328.0","2884.0","2165.0","1720.0","5475.0","1930.0"
"2012-05-17","860.0","1203.0","778.0","7437.0","311.0","2791.0","2040.0","1613.0","7655.0","1913.0"
"2012-05-18","876.0","1131.0","748.0","7442.0","289.0","2434.0","1715.0","1440.0","4369.0","1691.0"
"2012-05-19","630.0","806.0","511.0","5381.0","162.0","1837.0","1215.0","1180.0","3111.0","1558.0"
"2012-05-20","975.0","966.0","525.0","5661.0","154.0","2059.0","1501.0","1317.0","3330.0","1693.0"
"2012-05-21","1037.0","1232.0","701.0","8014.0","347.0","2786.0","1963.0","1676.0","4283.0","2204.0"
"2012-05-22","945.0","1144.0","748.0","7711.0","345.0","2838.0","1990.0","1594.0","4221.0","2023.0"
"2012-05-23","1331.0","1253.0","816.0","8114.0","371.0","2730.0","2052.0","1804.0","4364.0","2209.0"
"2012-05-24","1387.0","1170.0","788.0","7613.0","372.0","2631.0","1958.0","1728.0","3970.0","1878.0"
"2012-05-25","756.0","1014.0","593.0","6742.0","353.0","2132.0","1658.0","1544.0","3636.0","1717.0"
"2012-05-26","634.0","861.0","462.0","5234.0","201.0","1775.0","1129.0","1108.0","3003.0","1708.0"
"2012-05-27","620.0","942.0","516.0","5804.0","216.0","1921.0","1252.0","1233.0","3593.0","1864.0"
"2012-05-28","811.0","1110.0","596.0","6920.0","256.0","2233.0","1632.0","1466.0","3807.0","2101.0"
"2012-05-29","927.0","1212.0","679.0","8203.0","403.0","2547.0","1930.0","1753.0","4407.0","2366.0"
"2012-05-30","948.0","1246.0","724.0","7486.0","381.0","2531.0","1884.0","1793.0","6209.0","2223.0"
"2012-05-31","991.0","1173.0","699.0","7616.0","424.0","2457.0","2012.0","1733.0","4642.0","2237.0"
"2012-06-01","707.0","1047.0","586.0","6469.0","334.0","2158.0","1585.0","1432.0","3955.0","1986.0"
"2012-06-02","623.0","997.0","526.0","5744.0","214.0","1887.0","1240.0","1355.0","3732.0","1805.0"
"2012-06-03","613.0","1091.0","542.0","6091.0","187.0","2117.0","1460.0","1499.0","3473.0","1829.0"
"2012-06-04","716.0","1149.0","638.0","7210.0","390.0","2574.0","1957.0","1667.0","4343.0","2318.0"
"2012-06-05","1022.0","1257.0","781.0","8373.0","432.0","2796.0","2313.0","1947.0","4692.0","2148.0"
"2012-06-06","888.0","1200.0","704.0","7431.0","407.0","2510.0","2511.0","1819.0","4525.0","1978.0"
"2012-06-07","819.0","1127.0","679.0","7164.0","381.0","3246.0","2387.0","1671.0","4563.0","2057.0"
"2012-06-08","861.0","1079.0","544.0","6519.0","309.0","2132.0","1818.0","1630.0","3994.0","1802.0"
"2012-06-09","662.0","881.0","409.0","5390.0","208.0","1809.0","1269.0","1316.0","3039.0","1899.0"
"2012-06-10","594.0","966.0","484.0","5858.0","221.0","1944.0","1422.0","1382.0","3599.0","2058.0"
"2012-06-11","793.0","1255.0","699.0","7620.0","382.0","2456.0","1885.0","1796.0","4875.0","2402.0"
"2012-06-12","1028.0","1254.0","836.0","7552.0","428.0","2504.0","2029.0","1867.0","4229.0","2405.0"
"2012-06-13","1309.0","1081.0","692.0","7197.0","374.0","2424.0","2042.0","1698.0","4021.0","2220.0"
"2012-06-14","1648.0","1693.0","802.0","7375.0","427.0","2592.0","2427.0","1737.0","4324.0","2115.0"
"2012-06-15","1218.0","1196.0","673.0","6803.0","354.0","2122.0","1693.0","1631.0","3881.0","2046.0"
"2012-06-16","821.0","889.0","490.0","5642.0","251.0","1949.0","1244.0","1265.0","3339.0","1856.0"
"2012-06-17","1230.0","988.0","493.0","6157.0","234.0","2075.0","1300.0","1435.0","3328.0","2139.0"
"2012-06-18","1274.0","1107.0","630.0","8240.0","433.0","2539.0","1845.0","1682.0","4388.0","2432.0"
"2012-06-19","1133.0","1245.0","648.0","7504.0","485.0","2600.0","1880.0","1768.0","4211.0","2330.0"
"2012-06-20","1795.0","1110.0","736.0","7300.0","518.0","2346.0","1774.0","1632.0","4332.0","2258.0"
"2012-06-21","1215.0","1094.0","652.0","6924.0","457.0","2341.0","1858.0","1529.0","4628.0","2092.0"
"2012-06-22","862.0","1040.0","507.0","6428.0","353.0","1879.0","1490.0","1386.0","4129.0","1906.0"
"2012-06-23","638.0","844.0","406.0","5163.0","205.0","1778.0","1107.0","1159.0","2990.0","1762.0"
"2012-06-24","721.0","904.0","407.0","5377.0","172.0","1981.0","1242.0","1247.0","3265.0","1849.0"
"2012-06-25","941.0","1073.0","571.0","7227.0","392.0","2464.0","1695.0","1605.0","4025.0","2351.0"
"2012-06-26","957.0","1121.0","581.0","7260.0","419.0","2679.0","1767.0","1686.0","4058.0","2260.0"
"2012-06-27","802.0","988.0","548.0","6932.0","420.0","2314.0","1770.0","1618.0","4066.0","2069.0"
"2012-06-28","752.0","938.0","530.0","7016.0","398.0","2182.0","1638.0","1523.0","4089.0","2150.0"
"2012-06-29","870.0","889.0","442.0","6189.0","318.0","1864.0","1401.0","1290.0","3556.0","1828.0"
"2012-06-30","1100.0","807.0","275.0","5047.0","211.0","1657.0","976.0","1033.0","2837.0","1661.0"
"2012-07-01","811.0","882.0","358.0","5469.0","194.0","1883.0","1270.0","1069.0","2947.0","1840.0"
"2012-07-02","781.0","996.0","451.0","6479.0","369.0","2346.0","1636.0","1323.0","3715.0","2139.0"
"2012-07-03","812.0","950.0","452.0","16826.0","378.0","2411.0","1788.0","2234.0","4043.0","2188.0"
"2012-07-04","862.0","903.0","490.0","23985.0","265.0","2407.0","1488.0","2083.0","3970.0","1988.0"
"2012-07-05","793.0","984.0","428.0","7870.0","335.0","2368.0","1714.0","1717.0","4035.0","2072.0"
"2012-07-06","693.0","962.0","388.0","6632.0","348.0","2043.0","1385.0","1364.0","3778.0","1922.0"
"2012-07-07","511.0","787.0","337.0","5584.0","203.0","1756.0","1014.0","1071.0","3052.0","1713.0"
"2012-07-08","640.0","875.0","328.0","5915.0","188.0","2007.0","1159.0","1168.0","3439.0","1843.0"
"2012-07-09","810.0","1067.0","452.0","7748.0","378.0","2684.0","1638.0","1606.0","4157.0","2101.0"
