"date","Hepatitis_A","Hepatitis_B","Hepatitis_C","Viral_hepatitis","World_Hepatitis_Day","Jaundice","Hepatitis","Picornavirales","Hepatocellular_carcinoma","Hepatitis_C_virus"
"2013-12-20","1509.0","2973.0","3349.0","330.0","24.0","2379.0","1910.0","9.0","660.0","271.0"
"2013-12-21","1121.0","2229.0","2704.0","240.0","9.0","1914.0","1595.0","7.0","462.0","190.0"
"2013-12-22","1108.0","2300.0","2553.0","252.0","6.0","2061.0","1540.0","12.0","456.0","168.0"
"2013-12-23","1432.0","2866.0","3606.0","292.0","23.0","3433.0","1886.0","8.0","614.0","222.0"
"2013-12-24","1152.0","2436.0","2783.0","271.0","14.0","2371.0","1701.0","3.0","473.0","195.0"
"2013-12-25","932.0","1902.0","2148.0","204.0","21.0","1831.0","1264.0","7.0","373.0","182.0"
"2013-12-26","1298.0","2521.0","2913.0","251.0","17.0","2084.0","1633.0","2.0","591.0","224.0"
"2013-12-27","1541.0","2791.0","3195.0","314.0","11.0","2250.0","1779.0","7.0","538.0","225.0"
"2013-12-28","1213.0","2183.0","2710.0","262.0","21.0","3574.0","1695.0","13.0","454.0","192.0"
"2013-12-29","1046.0","2053.0","2476.0","260.0","11.0","2249.0","1606.0","6.0","425.0","188.0"
"2013-12-30","1484.0","2868.0","5203.0","359.0","20.0","2534.0","2457.0","5.0","622.0","290.0"
"2013-12-31","1324.0","2643.0","4238.0","279.0","12.0","1965.0","1795.0","16.0","511.0","246.0"
"2014-01-01","980.0","1903.0","2538.0","259.0","24.0","1704.0","1439.0","8.0","465.0","203.0"
"2014-01-02","1533.0","2927.0","3431.0","331.0","15.0","2457.0","2125.0","8.0","655.0","278.0"
"2014-01-03","1795.0","3299.0","3746.0","361.0","17.0","2568.0","2138.0","16.0","670.0","318.0"
"2014-01-04","1275.0","2585.0","2830.0","300.0","12.0","2154.0","1789.0","1.0","447.0","224.0"
"2014-01-05","240.0","423.0","703.0","49.0","1.0","407.0","314.0","1.0","78.0","43.0"
"2014-01-06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2014-01-07","2338.0","4175.0","4998.0","468.0","30.0","3548.0","2745.0","16.0","947.0","387.0"
"2014-01-08","2294.0","4277.0","4803.0","524.0","25.0","3240.0","2628.0","17.0","855.0","486.0"
"2014-01-09","2295.0","4122.0","4560.0","464.0","21.0","3005.0","2517.0","21.0","822.0","413.0"
"2014-01-10","2192.0","4083.0","4597.0","440.0","34.0","3109.0","2648.0","16.0","796.0","395.0"
"2014-01-11","1390.0","2542.0","3346.0","358.0","20.0","2471.0","1844.0","14.0","534.0","298.0"
"2014-01-12","1443.0","2646.0","3301.0","394.0","21.0","2604.0","2075.0","22.0","628.0","274.0"
"2014-01-13","2335.0","3879.0","5109.0","499.0","16.0","3229.0","2843.0","14.0","829.0","422.0"
"2014-01-14","2400.0","3850.0","4819.0","490.0","17.0","3214.0","2662.0","17.0","833.0","441.0"
"2014-01-15","2284.0","3970.0","5015.0","508.0","23.0","3151.0","2744.0","8.0","942.0","428.0"
"2014-01-16","2424.0","3935.0","5034.0","439.0","25.0","3240.0","2752.0","7.0","937.0","491.0"
"2014-01-17","2137.0","3563.0","4779.0","386.0","27.0","2944.0","2399.0","15.0","914.0","488.0"
"2014-01-18","1508.0","2695.0","3474.0","316.0","17.0","2239.0","1928.0","8.0","627.0","257.0"
"2014-01-19","1458.0","2743.0","3162.0","330.0","19.0","2495.0","1968.0","7.0","615.0","271.0"
"2014-01-20","2014.0","3848.0","5529.0","419.0","15.0","3064.0","2556.0","23.0","895.0","415.0"
"2014-01-21","2268.0","4187.0","5569.0","506.0","43.0","3290.0","2826.0","15.0","900.0","462.0"
"2014-01-22","2587.0","4197.0","5187.0","549.0","21.0","3088.0","2660.0","25.0","886.0","424.0"
"2014-01-23","2421.0","4133.0","4821.0","533.0","23.0","3235.0","2705.0","21.0","941.0","394.0"
"2014-01-24","2099.0","3719.0","4588.0","500.0","14.0","2965.0","2300.0","16.0","869.0","376.0"
"2014-01-25","1414.0","2704.0","3191.0","324.0","11.0","2464.0","1946.0","17.0","592.0","300.0"
"2014-01-26","1471.0","2645.0","3242.0","365.0","24.0","2749.0","1990.0","15.0","571.0","302.0"
"2014-01-27","2204.0","3926.0","4524.0","492.0","23.0","3437.0","2732.0","10.0","897.0","447.0"
"2014-01-28","2389.0","15566.0","6831.0","558.0","20.0","3423.0","2605.0","13.0","945.0","460.0"
"2014-01-29","2355.0","3880.0","4945.0","547.0","20.0","3265.0","2453.0","17.0","922.0","479.0"
"2014-01-30","2358.0","3783.0","4862.0","462.0","26.0","3138.0","2340.0","14.0","927.0","381.0"
"2014-01-31","1937.0","3252.0","4279.0","459.0","14.0","2840.0","2165.0","11.0","746.0","342.0"
"2014-02-01","1423.0","2447.0","3186.0","343.0","15.0","2290.0","1759.0","13.0","559.0","279.0"
"2014-02-02","1406.0","2572.0","3183.0","325.0","21.0","2520.0","1904.0","9.0","553.0","310.0"
"2014-02-03","2072.0","3724.0","4070.0","460.0","31.0","3165.0","2371.0","15.0","825.0","379.0"
"2014-02-04","2460.0","4081.0","4742.0","531.0","27.0","3497.0","2472.0","17.0","1159.0","361.0"
"2014-02-05","2409.0","4168.0","4894.0","517.0","27.0","3415.0","2637.0","17.0","917.0","444.0"
"2014-02-06","2277.0","3900.0","4678.0","473.0","29.0","3363.0","3904.0","18.0","947.0","388.0"
"2014-02-07","2137.0","3722.0","4419.0","477.0","19.0","3113.0","2397.0","25.0","927.0","419.0"
"2014-02-08","1435.0","2746.0","3149.0","347.0","26.0","2504.0","1788.0","13.0","596.0","295.0"
"2014-02-09","1464.0","2630.0","3202.0","380.0","17.0","2696.0","1999.0","14.0","577.0","282.0"
"2014-02-10","2279.0","3883.0","4414.0","536.0","30.0","3310.0","2693.0","18.0","852.0","401.0"
"2014-02-11","2537.0","4187.0","5112.0","537.0","19.0","3639.0","2979.0","19.0","886.0","445.0"
"2014-02-12","2330.0","3970.0","4542.0","490.0","27.0","3428.0","2748.0","15.0","916.0","424.0"
"2014-02-13","2075.0","3663.0","4244.0","493.0","22.0","3193.0","2465.0","13.0","897.0","467.0"
"2014-02-14","1837.0","3138.0","3761.0","401.0","27.0","2773.0","2177.0","16.0","739.0","337.0"
"2014-02-15","1347.0","2575.0","3043.0","339.0","16.0","2379.0","1830.0","10.0","505.0","272.0"
"2014-02-16","1380.0","2477.0","2804.0","381.0","20.0","2556.0","1794.0","11.0","599.0","307.0"
"2014-02-17","2107.0","3714.0","4253.0","482.0","14.0","3418.0","2482.0","15.0","872.0","404.0"
"2014-02-18","2292.0","4251.0","4481.0","550.0","21.0","3636.0","2670.0","18.0","857.0","389.0"
"2014-02-19","2286.0","4096.0","4526.0","475.0","30.0","3665.0","2555.0","17.0","1001.0","378.0"
"2014-02-20","2494.0","4345.0","4564.0","508.0","18.0","3744.0","2713.0","12.0","960.0","435.0"
"2014-02-21","1969.0","3704.0","4067.0","436.0","22.0","3198.0","2393.0","12.0","896.0","336.0"
"2014-02-22","1339.0","2701.0","3154.0","370.0","25.0","2612.0","1963.0","11.0","606.0","269.0"
"2014-02-23","1629.0","2610.0","3173.0","409.0","21.0","2891.0","1959.0","13.0","533.0","284.0"
"2014-02-24","2628.0","3938.0","5251.0","570.0","24.0","3712.0","2764.0","18.0","927.0","522.0"
"2014-02-25","3319.0","5160.0","10547.0","633.0","38.0","3730.0","3288.0","21.0","941.0","658.0"
"2014-02-26","3030.0","5010.0","8280.0","574.0","34.0","3789.0","2961.0","23.0","927.0","664.0"
"2014-02-27","2709.0","4455.0","7257.0","601.0","28.0","3421.0","2828.0","20.0","923.0","703.0"
"2014-02-28","2555.0","4309.0","7441.0","539.0","19.0","3056.0","2705.0","22.0","835.0","524.0"
"2014-03-01","1765.0","3268.0","6057.0","362.0","13.0","2502.0","2103.0","9.0","556.0","459.0"
"2014-03-02","1874.0","3204.0","6316.0","419.0","18.0","2910.0","2267.0","14.0","639.0","484.0"
"2014-03-03","2522.0","4421.0","6856.0","585.0","23.0","3783.0","2960.0","19.0","911.0","455.0"
"2014-03-04","3062.0","5128.0","10442.0","607.0","71.0","3635.0","3206.0","21.0","853.0","621.0"
"2014-03-05","3016.0","5269.0","10458.0","563.0","33.0","3613.0","3259.0","38.0","993.0","671.0"
"2014-03-06","2488.0","4519.0","6744.0","548.0","30.0","3704.0","3042.0","26.0","1009.0","498.0"
"2014-03-07","2260.0","4390.0","6626.0","562.0","19.0","3858.0","2846.0","26.0","1011.0","524.0"
"2014-03-08","1602.0","3059.0","4875.0","416.0","21.0","2623.0","2142.0","24.0","640.0","344.0"
"2014-03-09","1675.0","3289.0","5291.0","593.0","21.0","2932.0","2749.0","32.0","651.0","348.0"
"2014-03-10","2621.0","4412.0","6245.0","524.0","26.0","3574.0","3100.0","24.0","867.0","564.0"
"2014-03-11","2384.0","4528.0","6040.0","582.0","20.0","5272.0","2935.0","22.0","978.0","565.0"
"2014-03-12","2413.0","4587.0","6633.0","627.0","21.0","3592.0","3585.0","29.0","892.0","543.0"
"2014-03-13","4902.0","4518.0","6332.0","528.0","30.0","3326.0","3343.0","26.0","913.0","502.0"
"2014-03-14","5768.0","4375.0","6332.0","572.0","29.0","2971.0","3032.0","16.0","858.0","384.0"
"2014-03-15","2072.0","3021.0","4839.0","414.0","17.0","2338.0","2197.0","18.0","560.0","316.0"
"2014-03-16","1860.0","2984.0","4450.0","381.0","18.0","2520.0","2330.0","20.0","553.0","363.0"
"2014-03-17","2690.0","4527.0","6605.0","509.0","38.0","3340.0","2975.0","23.0","843.0","437.0"
"2014-03-18","2434.0","4566.0","5958.0","553.0","25.0","3202.0","3031.0","13.0","967.0","457.0"
"2014-03-19","2516.0","4521.0","6242.0","494.0","29.0","3333.0","2955.0","28.0","956.0","498.0"
"2014-03-20","2467.0","4539.0","6375.0","542.0","30.0","3471.0","2925.0","17.0","907.0","488.0"
"2014-03-21","2236.0","4022.0","6220.0","455.0","26.0","3049.0","2557.0","14.0","798.0","400.0"
"2014-03-22","1472.0","2859.0","4625.0","369.0","20.0","2529.0","1929.0","22.0","599.0","317.0"
"2014-03-23","1631.0","2980.0","4891.0","402.0","21.0","2841.0","2164.0","16.0","592.0","348.0"
"2014-03-24","2414.0","4289.0","5862.0","557.0","40.0","3749.0","3149.0","23.0","1010.0","501.0"
"2014-03-25","2697.0","4930.0","6163.0","969.0","25.0","3720.0","3510.0","20.0","1080.0","645.0"
