"date","Malaria","Malaria_vaccine","Protozoa","Plasmodium","Fever","Jaundice","Epileptic_seizure","Anopheles","Plasmodium_falciparum","Sepsis"
"2012-01-14","4029.0","137.0","2037.0","484.0","3510.0","3279.0","2430.0","327.0","350.0","3468.0"
"2012-01-15","4993.0","155.0","1412.0","505.0","3932.0","3688.0","5330.0","394.0","475.0","3975.0"
"2012-01-16","6199.0","213.0","1668.0","682.0","4505.0","4175.0","4951.0","410.0","623.0","4578.0"
"2012-01-17","6956.0","287.0","2296.0","782.0","4896.0","4259.0","3312.0","438.0","664.0","4872.0"
"2012-01-18","9156.0","296.0","2831.0","835.0","4920.0","4023.0","2658.0","419.0","621.0","3971.0"
"2012-01-19","6692.0","259.0","2289.0","800.0","4582.0","4037.0","3265.0","495.0","622.0","4218.0"
"2012-01-20","5876.0","221.0","1992.0","677.0","4131.0","3995.0","2686.0","411.0","501.0","5549.0"
"2012-01-21","4332.0","167.0","1620.0","536.0","3650.0","3543.0","2295.0","297.0","448.0","3998.0"
"2012-01-22","4852.0","180.0","2051.0","615.0","3954.0","3420.0","2051.0","369.0","430.0","3783.0"
"2012-01-23","6303.0","283.0","2084.0","883.0","4875.0","4096.0","2036.0","444.0","580.0","4613.0"
"2012-01-24","6711.0","280.0","2398.0","881.0","4970.0","4433.0","1989.0","460.0","658.0","4815.0"
"2012-01-25","6555.0","304.0","2231.0","1022.0","4996.0","4406.0","1986.0","419.0","639.0","4841.0"
"2012-01-26","6834.0","289.0","2360.0","920.0","4802.0","4293.0","2164.0","416.0","692.0","4678.0"
"2012-01-27","6329.0","245.0","1950.0","901.0","4464.0","4129.0","1938.0","385.0","637.0","4353.0"
"2012-01-28","4098.0","196.0","1298.0","498.0","3579.0","3823.0","1585.0","274.0","355.0","3344.0"
"2012-01-29","5117.0","211.0","1699.0","668.0","4144.0","3852.0","1753.0","333.0","490.0","3909.0"
"2012-01-30","7104.0","312.0","2477.0","981.0","5297.0","4890.0","2005.0","476.0","697.0","5173.0"
"2012-01-31","7024.0","275.0","2270.0","989.0","5156.0","5684.0","1860.0","401.0","659.0","4762.0"
"2012-02-01","6718.0","320.0","2287.0","949.0","5083.0","6671.0","1706.0","501.0","625.0","4889.0"
"2012-02-02","6856.0","326.0","2517.0","1022.0","5958.0","6700.0","1991.0","441.0","700.0","4993.0"
"2012-02-03","7111.0","302.0","1823.0","847.0","4431.0","4578.0","1709.0","373.0","543.0","4497.0"
"2012-02-04","4768.0","197.0","1336.0","531.0","3730.0","3308.0","1437.0","363.0","421.0","3373.0"
"2012-02-05","5272.0","222.0","1733.0","704.0","4249.0","3723.0","1443.0","494.0","469.0","3673.0"
"2012-02-06","7660.0","368.0","2204.0","927.0","5317.0","4630.0","1771.0","620.0","632.0","4656.0"
"2012-02-07","7288.0","309.0","2486.0","1072.0","5301.0","4514.0","1790.0","562.0","650.0","4943.0"
"2012-02-08","6843.0","279.0","2344.0","942.0","5294.0","4388.0","1876.0","508.0","686.0","4794.0"
"2012-02-09","6844.0","260.0","2379.0","975.0","5030.0","4339.0","1939.0","473.0","652.0","4711.0"
"2012-02-10","5939.0","224.0","1928.0","769.0","4531.0","3972.0","1986.0","390.0","566.0","4356.0"
"2012-02-11","4332.0","166.0","1497.0","529.0","4190.0","3385.0","1616.0","307.0","434.0","3577.0"
"2012-02-12","4620.0","166.0","1708.0","704.0","4365.0","3817.0","1808.0","322.0","508.0","3787.0"
"2012-02-13","6215.0","256.0","2179.0","1035.0","5257.0","4301.0","1879.0","393.0","681.0","4783.0"
"2012-02-14","6290.0","260.0","2159.0","1080.0","5151.0","4235.0","1949.0","442.0","674.0","4448.0"
"2012-02-15","7513.0","283.0","2276.0","1082.0","5392.0","4501.0","1946.0","426.0","690.0","4783.0"
"2012-02-16","7862.0","288.0","2234.0","1092.0","5311.0","4274.0","1839.0","421.0","679.0","4952.0"
"2012-02-17","5902.0","215.0","2043.0","966.0","6001.0","4111.0","1870.0","471.0","510.0","4889.0"
"2012-02-18","4338.0","164.0","1575.0","537.0","4180.0","3431.0","1429.0","298.0","413.0","3515.0"
"2012-02-19","4876.0","210.0","2316.0","686.0","4508.0","3733.0","1663.0","399.0","477.0","3790.0"
"2012-02-20","6543.0","285.0","2171.0","998.0","5242.0","4214.0","1887.0","667.0","622.0","4369.0"
"2012-02-21","6914.0","291.0","2266.0","1157.0","5721.0","4929.0","1833.0","568.0","798.0","4823.0"
"2012-02-22","7549.0","295.0","2592.0","1035.0","5668.0","4709.0","1985.0","495.0","773.0","5035.0"
"2012-02-23","7638.0","249.0","2307.0","1275.0","5735.0","4795.0","2160.0","530.0","761.0","5178.0"
"2012-02-24","6269.0","217.0","1886.0","897.0","5016.0","4192.0","1993.0","447.0","713.0","4401.0"
"2012-02-25","4480.0","146.0","1453.0","593.0","4227.0","3411.0","1688.0","346.0","461.0","3738.0"
"2012-02-26","5181.0","218.0","1599.0","718.0","4529.0","3785.0","2025.0","432.0","614.0","3687.0"
"2012-02-27","7325.0","280.0","2302.0","1216.0","5898.0","4779.0","2035.0","503.0","880.0","4751.0"
"2012-02-28","7555.0","302.0","2344.0","1087.0","5864.0","4713.0","2000.0","533.0","855.0","4994.0"
"2012-02-29","7423.0","261.0","2319.0","1129.0","5331.0","4577.0","2002.0","454.0","949.0","4704.0"
"2012-03-01","7048.0","293.0","2398.0","1035.0","5189.0","4463.0","1940.0","552.0","850.0","4453.0"
"2012-03-02","5652.0","240.0","1776.0","885.0","4634.0","4302.0","1672.0","433.0","644.0","4095.0"
"2012-03-03","4211.0","195.0","1261.0","590.0","3971.0","3586.0","1603.0","410.0","573.0","3408.0"
"2012-03-04","5278.0","206.0","1665.0","764.0","4650.0","3914.0","1651.0","457.0","567.0","4009.0"
"2012-03-05","6959.0","283.0","2084.0","1086.0","5498.0","4676.0","1898.0","506.0","726.0","4978.0"
"2012-03-06","9208.0","266.0","2397.0","1097.0","5814.0","4577.0","1910.0","539.0","768.0","8082.0"
"2012-03-07","6781.0","281.0","2323.0","1061.0","5784.0","4599.0","1877.0","597.0","690.0","5053.0"
"2012-03-08","6490.0","321.0","1953.0","976.0","5454.0","4472.0","1903.0","490.0","677.0","4341.0"
"2012-03-09","5961.0","236.0","1783.0","880.0","5192.0","4517.0","1829.0","467.0","703.0","4188.0"
"2012-03-10","4397.0","152.0","1191.0","516.0","4044.0","3290.0","1325.0","473.0","426.0","3238.0"
"2012-03-11","5052.0","178.0","1397.0","659.0","4563.0","3751.0","1303.0","455.0","545.0","3754.0"
"2012-03-12","6447.0","275.0","1863.0","926.0","5543.0","4271.0","1633.0","498.0","664.0","4745.0"
"2012-03-13","6611.0","281.0","2051.0","999.0","5787.0","4790.0","1598.0","507.0","715.0","4679.0"
"2012-03-14","6184.0","255.0","1878.0","850.0","4932.0","4149.0","1629.0","500.0","620.0","4440.0"
"2012-03-15","6803.0","267.0","2018.0","865.0","4023.0","3889.0","1549.0","452.0","632.0","4468.0"
"2012-03-16","4858.0","260.0","1455.0","703.0","3451.0","3323.0","1408.0","404.0","556.0","3962.0"
"2012-03-17","14620.0","163.0","1237.0","522.0","3126.0","3617.0","1321.0","258.0","398.0","3432.0"
"2012-03-18","4382.0","167.0","1544.0","694.0","3176.0","3051.0","1386.0","369.0","477.0","3221.0"
"2012-03-19","6195.0","268.0","2088.0","902.0","4180.0","4133.0","1813.0","464.0","698.0","4532.0"
"2012-03-20","6031.0","228.0","1978.0","812.0","4498.0","4047.0","1663.0","495.0","659.0","4527.0"
"2012-03-21","5945.0","257.0","1911.0","841.0","4055.0","3627.0","1479.0","461.0","665.0","4179.0"
"2012-03-22","5625.0","205.0","1548.0","761.0","3888.0","3980.0","1344.0","392.0","555.0","5224.0"
"2012-03-23","4529.0","188.0","1347.0","604.0","3047.0","3098.0","1292.0","320.0","502.0","3266.0"
"2012-03-24","3139.0","170.0","942.0","457.0","2475.0","2488.0","1108.0","260.0","323.0","2519.0"
"2012-03-25","4193.0","242.0","1377.0","587.0","3040.0","3178.0","1199.0","326.0","392.0","3280.0"
"2012-03-26","6116.0","267.0","1893.0","853.0","3971.0","4096.0","1567.0","503.0","672.0","4235.0"
"2012-03-27","5734.0","243.0","1809.0","861.0","3764.0","3822.0","1484.0","460.0","593.0","3840.0"
"2012-03-28","5732.0","231.0","1731.0","859.0","3668.0","3770.0","1486.0","425.0","685.0","3902.0"
"2012-03-29","5750.0","232.0","1670.0","860.0","3330.0","3709.0","1443.0","447.0","678.0","4130.0"
"2012-03-30","4725.0","219.0","1352.0","707.0","5492.0","3410.0","1329.0","329.0","477.0","3816.0"
"2012-03-31","3517.0","136.0","1082.0","446.0","7918.0","2865.0","1128.0","283.0","408.0","3025.0"
"2012-04-01","3900.0","137.0","1115.0","546.0","2831.0","3014.0","1163.0","311.0","387.0","3215.0"
"2012-04-02","7509.0","217.0","1638.0","791.0","3620.0","4027.0","1409.0","579.0","582.0","4140.0"
"2012-04-03","6327.0","227.0","1771.0","743.0","3699.0","4012.0","1540.0","645.0","573.0","4108.0"
"2012-04-04","5079.0","235.0","1562.0","785.0","3421.0","3733.0","1440.0","435.0","555.0","3821.0"
"2012-04-05","4664.0","180.0","1449.0","649.0","3065.0","3454.0","1313.0","407.0","520.0","3539.0"
"2012-04-06","5828.0","216.0","1111.0","631.0","2806.0","3082.0","1267.0","365.0","641.0","3428.0"
"2012-04-07","4123.0","153.0","934.0","512.0","2281.0","2646.0","1150.0","264.0","469.0","2724.0"
"2012-04-08","3989.0","137.0","1133.0","482.0","2770.0","2749.0","1051.0","304.0","442.0","2855.0"
"2012-04-09","5397.0","206.0","1581.0","723.0","3400.0","3676.0","1512.0","403.0","663.0","4143.0"
"2012-04-10","5739.0","225.0","1857.0","912.0","3762.0","4057.0","1505.0","502.0","698.0","4227.0"
"2012-04-11","5708.0","214.0","2089.0","930.0","3525.0","3728.0","1545.0","442.0","565.0","3866.0"
"2012-04-12","6001.0","247.0","1770.0","870.0","3434.0","3642.0","1787.0","420.0","669.0","3800.0"
"2012-04-13","4834.0","209.0","1494.0","753.0","2931.0","3465.0","1371.0","401.0","497.0","3756.0"
"2012-04-14","3878.0","149.0","1162.0","563.0","2725.0","3043.0","1186.0","307.0","376.0","3112.0"
"2012-04-15","4522.0","198.0","1418.0","688.0","2946.0","3312.0","1248.0","323.0","398.0","3305.0"
"2012-04-16","6253.0","261.0","2225.0","1010.0","3733.0","3916.0","1634.0","444.0","727.0","4337.0"
"2012-04-17","6256.0","225.0","1987.0","910.0","3845.0","4097.0","1601.0","471.0","626.0","4108.0"
"2012-04-18","6505.0","257.0","2055.0","1064.0","4164.0","4006.0","1635.0","533.0","696.0","4491.0"
"2012-04-19","6075.0","257.0","1934.0","1045.0","4124.0","4103.0","1555.0","458.0","642.0","4223.0"
"2012-04-20","5441.0","222.0","1769.0","748.0","3816.0","3965.0","1454.0","386.0","614.0","3941.0"
"2012-04-21","3764.0","205.0","1169.0","567.0","2906.0","3326.0","1155.0","329.0","368.0","3014.0"
"2012-04-22","4633.0","213.0","1577.0","690.0","3465.0","3689.0","1307.0","371.0","468.0","3335.0"
"2012-04-23","7227.0","288.0","2498.0","1071.0","4515.0","4744.0","1538.0","519.0","783.0","4511.0"
"2012-04-24","7161.0","301.0","2151.0","1070.0","4193.0","4568.0","1561.0","574.0","780.0","4344.0"
"2012-04-25","7745.0","306.0","2008.0","1030.0","4218.0","4475.0","1523.0","605.0","743.0","4092.0"
"2012-04-26","7377.0","288.0","2196.0","1002.0","4136.0","4556.0","1509.0","501.0","726.0","4202.0"
"2012-04-27","5975.0","267.0","1876.0","844.0","3731.0","4120.0","1579.0","450.0","652.0","3763.0"
"2012-04-28","4033.0","172.0","1192.0","567.0","2956.0","3429.0","1465.0","286.0","414.0","3157.0"
"2012-04-29","4721.0","202.0","1763.0","743.0","3501.0","3872.0","1597.0","395.0","496.0","3533.0"
"2012-04-30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2012-05-01","6900.0","251.0","2157.0","1087.0","4212.0","5381.0","1820.0","485.0","685.0","4512.0"
"2012-05-02","7050.0","290.0","2163.0","1052.0","4242.0","4522.0","1752.0","468.0","727.0","4609.0"
"2012-05-03","7010.0","298.0","2165.0","1074.0","4166.0","4584.0","2003.0","458.0","701.0","4581.0"
"2012-05-04","5744.0","230.0","1712.0","794.0","3534.0","4525.0","1551.0","378.0","555.0","4196.0"
"2012-05-05","4091.0","179.0","1170.0","554.0","3227.0","3975.0","1348.0","289.0","437.0","3630.0"
"2012-05-06","4847.0","230.0","1400.0","662.0","3287.0","3579.0","1415.0","352.0","485.0","3480.0"
"2012-05-07","7446.0","407.0","2306.0","1001.0","4349.0","4755.0","1818.0","529.0","753.0","4646.0"
"2012-05-08","7339.0","287.0","2330.0","1061.0","4449.0","4506.0","1823.0","562.0","743.0","5542.0"
"2012-05-09","7994.0","308.0","2373.0","1033.0","4435.0","4654.0","1837.0","560.0","750.0","4511.0"
"2012-05-10","6936.0","291.0","2512.0","998.0","3776.0","4271.0","1707.0","495.0","585.0","4394.0"
"2012-05-11","5997.0","229.0","1794.0","857.0","3549.0","3903.0","1548.0","438.0","562.0","4295.0"
"2012-05-12","4134.0","165.0","1197.0","735.0","2842.0","3131.0","1461.0","325.0","372.0","3555.0"
"2012-05-13","5072.0","171.0","1576.0","1073.0","3174.0","3413.0","1313.0","354.0","437.0","3877.0"
"2012-05-14","7889.0","248.0","2028.0","1205.0","4150.0","4437.0","1760.0","486.0","686.0","4830.0"
"2012-05-15","7324.0","272.0","2129.0","1239.0","4182.0","4498.0","1807.0","523.0","626.0","4611.0"
"2012-05-16","7020.0","306.0","1861.0","1470.0","3861.0","4800.0","1736.0","422.0","618.0","5475.0"
"2012-05-17","6680.0","218.0","1779.0","1172.0","4833.0","5136.0","1608.0","481.0","538.0","7655.0"
"2012-05-18","5601.0","197.0","1508.0","748.0","3356.0","4348.0","1535.0","400.0","498.0","4369.0"
"2012-05-19","4063.0","151.0","1082.0","683.0","2832.0","3375.0","1260.0","309.0","367.0","3111.0"
"2012-05-20","5602.0","167.0","1343.0","1024.0","3054.0","3609.0","1317.0","375.0","457.0","3330.0"
"2012-05-21","7054.0","237.0","1827.0","1061.0","3934.0","4352.0","1735.0","509.0","611.0","4283.0"
"2012-05-22","7217.0","244.0","2031.0","1074.0","3891.0","4289.0","1620.0","509.0","597.0","4221.0"
"2012-05-23","8384.0","270.0","1919.0","1210.0","4115.0","4481.0","1680.0","537.0","602.0","4364.0"
"2012-05-24","6959.0","287.0","1984.0","1213.0","4007.0","4088.0","1719.0","453.0","675.0","3970.0"
"2012-05-25","5375.0","198.0","1616.0","746.0","3598.0","3907.0","1564.0","411.0","538.0","3636.0"
"2012-05-26","4257.0","144.0","1118.0","619.0","3325.0","3254.0","1312.0","279.0","393.0","3003.0"
"2012-05-27","5135.0","167.0","1286.0","892.0","3763.0","3620.0","1501.0","353.0","450.0","3593.0"
"2012-05-28","6309.0","240.0","1924.0","798.0","4344.0","4062.0","1487.0","433.0","516.0","3807.0"
"2012-05-29","6659.0","269.0","1963.0","970.0","4714.0","4565.0","1797.0","442.0","583.0","4407.0"
"2012-05-30","6430.0","239.0","1830.0","847.0","4707.0","4439.0","1821.0","429.0","592.0","6209.0"
"2012-05-31","6140.0","266.0","2109.0","815.0","4467.0","4241.0","1783.0","422.0","536.0","4642.0"
"2012-06-01","4969.0","236.0","1672.0","704.0","4025.0","3815.0","1619.0","345.0","439.0","3955.0"
"2012-06-02","3854.0","149.0","1186.0","547.0","3494.0","3293.0","1354.0","321.0","346.0","3732.0"
"2012-06-03","4530.0","143.0","1488.0","562.0","3928.0","3703.0","1508.0","363.0","409.0","3473.0"
"2012-06-04","5652.0","208.0","1672.0","740.0","4189.0","4252.0","1727.0","431.0","560.0","4343.0"
"2012-06-05","6326.0","285.0","1998.0","793.0","4957.0","4862.0","1928.0","503.0","536.0","4692.0"
"2012-06-06","5731.0","259.0","1856.0","781.0","4411.0","4132.0","1833.0","429.0","524.0","4525.0"
"2012-06-07","5356.0","255.0","1640.0","717.0","4385.0","4146.0","1788.0","383.0","615.0","4563.0"
"2012-06-08","4939.0","219.0","1466.0","586.0","4045.0","4015.0","1637.0","404.0","444.0","3994.0"
"2012-06-09","3965.0","168.0","1203.0","432.0","3430.0","3364.0","1446.0","298.0","325.0","3039.0"
"2012-06-10","4350.0","197.0","1352.0","558.0","3612.0","3468.0","1492.0","368.0","397.0","3599.0"
"2012-06-11","5706.0","240.0","1729.0","676.0","4447.0","4183.0","2263.0","463.0","485.0","4875.0"
"2012-06-12","5817.0","228.0","1920.0","811.0","4478.0","4417.0","2433.0","502.0","606.0","4229.0"
"2012-06-13","5893.0","240.0","1796.0","807.0","4531.0","4156.0","2015.0","491.0","533.0","4021.0"
"2012-06-14","5711.0","217.0","1832.0","736.0","4555.0","4423.0","2120.0","500.0","580.0","4324.0"
"2012-06-15","4886.0","192.0","1422.0","580.0","4060.0","3807.0","1736.0","357.0","469.0","3881.0"
"2012-06-16","4196.0","144.0","1290.0","538.0","3753.0","3430.0","1454.0","330.0","324.0","3339.0"
"2012-06-17","4583.0","163.0","1660.0","470.0","3883.0","3476.0","1540.0","334.0","393.0","3328.0"
"2012-06-18","5675.0","239.0","1771.0","660.0","4606.0","4290.0","2077.0","430.0","599.0","4388.0"
"2012-06-19","6120.0","197.0","2285.0","738.0","4747.0","4354.0","2010.0","419.0","568.0","4211.0"
"2012-06-20","5676.0","222.0","2057.0","766.0","4400.0","4314.0","1815.0","415.0","562.0","4332.0"
"2012-06-21","5601.0","217.0","1752.0","638.0","4279.0","4228.0","2004.0","454.0","516.0","4628.0"
"2012-06-22","4544.0","178.0","1324.0","479.0","3895.0","3696.0","1751.0","328.0","418.0","4129.0"
"2012-06-23","3769.0","161.0","1043.0","416.0","3546.0","3220.0","1382.0","360.0","334.0","2990.0"
"2012-06-24","4128.0","165.0","1263.0","532.0","3720.0","3235.0","1581.0","424.0","365.0","3265.0"
"2012-06-25","5457.0","200.0","1761.0","625.0","4539.0","5307.0","1886.0","432.0","490.0","4025.0"
"2012-06-26","5487.0","220.0","1721.0","648.0","4715.0","4150.0","1968.0","507.0","548.0","4058.0"
"2012-06-27","5437.0","284.0","1604.0","631.0","4468.0","3985.0","1853.0","635.0","511.0","4066.0"
"2012-06-28","4967.0","226.0","1475.0","637.0","4489.0","3911.0","1811.0","523.0","447.0","4089.0"
"2012-06-29","4460.0","217.0","1244.0","462.0","3950.0","3494.0","1693.0","441.0","378.0","3556.0"
"2012-06-30","3974.0","143.0","1136.0","425.0","3548.0","3043.0","1462.0","318.0","273.0","2837.0"
"2012-07-01","4884.0","163.0","1297.0","517.0","3797.0","3300.0","1541.0","399.0","336.0","2947.0"
"2012-07-02","5902.0","216.0","1403.0","580.0","4342.0","3900.0","1884.0","523.0","459.0","3715.0"
"2012-07-03","5613.0","193.0","1521.0","608.0","4473.0","3877.0","1986.0","443.0","526.0","4043.0"
"2012-07-04","5526.0","206.0","1417.0","522.0","4323.0","3844.0","1792.0","468.0","443.0","3970.0"
"2012-07-05","5301.0","201.0","1406.0","591.0","4470.0","3927.0","1814.0","484.0","466.0","4035.0"
"2012-07-06","4779.0","176.0","1286.0","475.0","4204.0","3498.0","1619.0","384.0","416.0","3778.0"
"2012-07-07","4119.0","146.0","1237.0","450.0","3864.0","3354.0","1410.0","341.0","338.0","3052.0"
"2012-07-08","4308.0","166.0","1528.0","564.0","3845.0","3313.0","1446.0","403.0","351.0","3439.0"
"2012-07-09","5614.0","224.0","1605.0","639.0","4897.0","4042.0","1932.0","524.0","544.0","4157.0"
"2012-07-10","5704.0","236.0","1656.0","606.0","4643.0","3983.0","1843.0","516.0","497.0","4168.0"
"2012-07-11","5468.0","212.0","1482.0","633.0","4535.0","3869.0","1779.0","517.0","479.0","4601.0"
"2012-07-12","5253.0","203.0","1511.0","571.0","4328.0","3847.0","1882.0","498.0","464.0","6355.0"
"2012-07-13","4679.0","203.0","1245.0","440.0","4175.0","3777.0","1649.0","406.0","428.0","12968.0"
"2012-07-14","4247.0","197.0","1155.0","425.0","3763.0","3265.0","1534.0","413.0","391.0","3759.0"
"2012-07-15","4526.0","157.0","1414.0","515.0","3919.0","3316.0","1565.0","335.0","406.0","3660.0"
"2012-07-16","5378.0","206.0","1576.0","682.0","4516.0","4084.0","1826.0","526.0","526.0","4522.0"
"2012-07-17","5456.0","215.0","1652.0","627.0","4543.0","4177.0","1830.0","455.0","533.0","4510.0"
"2012-07-18","5555.0","194.0","1629.0","765.0","5957.0","4052.0","1961.0","517.0","525.0","12226.0"
"2012-07-19","5194.0","196.0","1438.0","661.0","4188.0","3872.0","1859.0","421.0","398.0","5856.0"
"2012-07-20","4684.0","205.0","1280.0","494.0","3894.0","3751.0","1804.0","381.0","419.0","4145.0"
"2012-07-21","3988.0","128.0","1029.0","397.0","3325.0","3150.0","1442.0","274.0","337.0","3258.0"
"2012-07-22","4122.0","123.0","1245.0","458.0","3476.0","3034.0","1438.0","359.0","321.0","3287.0"
"2012-07-23","5599.0","246.0","1623.0","602.0","4327.0","3909.0","1980.0","495.0","530.0","4617.0"
"2012-07-24","5721.0","205.0","1479.0","622.0","4223.0","4055.0","1727.0","415.0","501.0","4861.0"
"2012-07-25","5604.0","168.0","1643.0","690.0","4478.0","4236.0","1777.0","438.0","539.0","4699.0"
"2012-07-26","5470.0","247.0","1642.0","665.0","4015.0","4012.0","1645.0","458.0","503.0","4151.0"
"2012-07-27","4772.0","217.0","1219.0","458.0","3712.0","3799.0","1720.0","390.0","397.0","3908.0"
"2012-07-28","3711.0","134.0","1042.0","375.0","3125.0","3127.0","1431.0","281.0","347.0","3086.0"
"2012-07-29","4862.0","171.0","1280.0","444.0","3543.0","3319.0","1526.0","351.0","405.0","3326.0"
"2012-07-30","5304.0","179.0","1396.0","521.0","4140.0","3818.0","1791.0","437.0","475.0","4183.0"
