"date","Lyme_disease","Borrelia","Erythema_chronicum_migrans","Fever","Ixodes","Lyme_disease_controversy","Headache","Delayed_onset_muscle_soreness","Ixodes_ricinus","Vaccine"
"2013-09-13","6450.0","200.0","402.0","3798.0","45.0","5.0","2260.0","1332.0","67.0","1467.0"
"2013-09-14","4268.0","155.0","300.0","3291.0","54.0","4.0","2172.0","950.0","50.0","1057.0"
"2013-09-15","4225.0","171.0","336.0","2848.0","49.0","3.0","1191.0","1109.0","72.0","1127.0"
"2013-09-16","6213.0","233.0","404.0","3592.0","57.0","3.0","1547.0","1372.0","92.0","1572.0"
"2013-09-17","6265.0","246.0","427.0","3570.0","65.0","2.0","1648.0","1338.0","70.0","1604.0"
"2013-09-18","6023.0","245.0","404.0","3562.0","54.0","6.0","1530.0","1473.0","59.0","1518.0"
"2013-09-19","6513.0","246.0","417.0","3388.0","62.0","4.0","1713.0","1504.0","55.0","1559.0"
"2013-09-20","6286.0","203.0","442.0","3259.0","61.0","0.0","1433.0","1371.0","60.0","1510.0"
"2013-09-21","3880.0","142.0","260.0","2654.0","34.0","7.0","1102.0","911.0","55.0","1000.0"
"2013-09-22","4194.0","173.0","299.0","2907.0","47.0","3.0","1254.0","1052.0","58.0","1338.0"
"2013-09-23","5548.0","251.0","440.0","3587.0","70.0","3.0","2125.0","1336.0","73.0","1683.0"
"2013-09-24","5908.0","235.0","384.0","3676.0","50.0","1.0","1535.0","1315.0","77.0","1674.0"
"2013-09-25","5682.0","217.0","377.0","3644.0","55.0","4.0","1461.0","1407.0","89.0","1610.0"
"2013-09-26","5650.0","253.0","393.0","3327.0","59.0","2.0","1447.0","1457.0","82.0","1742.0"
"2013-09-27","5121.0","225.0","366.0","3015.0","60.0","2.0","1450.0","1272.0","59.0","4534.0"
"2013-09-28","4003.0","160.0","278.0","2590.0","48.0","3.0","1118.0","970.0","67.0","1021.0"
"2013-09-29","4110.0","149.0","346.0","2846.0","35.0","3.0","1361.0","971.0","49.0","1230.0"
"2013-09-30","5706.0","221.0","378.0","3564.0","46.0","6.0","1632.0","1241.0","65.0","1674.0"
"2013-10-01","6470.0","215.0","358.0","3820.0","86.0","4.0","1813.0","1498.0","58.0","1798.0"
"2013-10-02","6222.0","217.0","321.0","3738.0","55.0","1.0","1729.0","1655.0","75.0","1889.0"
"2013-10-03","5961.0","230.0","305.0","3694.0","48.0","5.0","1714.0","1634.0","63.0","1709.0"
"2013-10-04","5517.0","149.0","300.0","3450.0","52.0","1.0","1393.0","1303.0","62.0","1388.0"
"2013-10-05","4026.0","160.0","222.0","2852.0","42.0","0.0","1089.0","878.0","27.0","1073.0"
"2013-10-06","4123.0","179.0","214.0","3125.0","49.0","1.0","1292.0","1050.0","47.0","1192.0"
"2013-10-07","6004.0","225.0","277.0","3841.0","69.0","0.0","1565.0","1371.0","51.0","1621.0"
"2013-10-08","6012.0","225.0","330.0","3730.0","64.0","3.0","1619.0","1425.0","59.0","1697.0"
"2013-10-09","6404.0","234.0","374.0","3738.0","54.0","3.0","1499.0","1621.0","53.0","1812.0"
"2013-10-10","6946.0","240.0","287.0","3487.0","54.0","7.0","1532.0","1559.0","60.0","1811.0"
"2013-10-11","7857.0","177.0","278.0","3166.0","62.0","3.0","1518.0","1371.0","80.0","1358.0"
"2013-10-12","4284.0","155.0","228.0","2538.0","41.0","3.0","1157.0","939.0","45.0","922.0"
"2013-10-13","4426.0","139.0","195.0","2718.0","43.0","1.0","1191.0","1106.0","42.0","1036.0"
"2013-10-14","5869.0","218.0","295.0","3308.0","62.0","1.0","1518.0","1392.0","69.0","1415.0"
"2013-10-15","6453.0","240.0","344.0","3412.0","69.0","7.0","1578.0","1462.0","44.0","1522.0"
"2013-10-16","6334.0","253.0","358.0","3426.0","62.0","0.0","1588.0","1510.0","63.0","1660.0"
"2013-10-17","6696.0","236.0","322.0","3600.0","63.0","3.0","1582.0","1617.0","58.0","1661.0"
"2013-10-18","5602.0","209.0","277.0","3242.0","77.0","2.0","1508.0","1336.0","46.0","1339.0"
"2013-10-19","3680.0","160.0","190.0","2675.0","41.0","4.0","1109.0","891.0","59.0","996.0"
"2013-10-20","3894.0","152.0","234.0","2826.0","35.0","3.0","1263.0","1048.0","51.0","1194.0"
"2013-10-21","5151.0","223.0","312.0","3631.0","61.0","7.0","1902.0","1540.0","54.0","1730.0"
"2013-10-22","6006.0","260.0","251.0","3827.0","81.0","1.0","1604.0","1609.0","66.0","1768.0"
"2013-10-23","5977.0","270.0","288.0","3560.0","74.0","7.0","1609.0","1468.0","73.0","1804.0"
"2013-10-24","5532.0","227.0","351.0","3478.0","67.0","5.0","1599.0","1426.0","75.0","1786.0"
"2013-10-25","5428.0","221.0","298.0","3109.0","47.0","1.0","1481.0","1227.0","53.0","1469.0"
"2013-10-26","4015.0","146.0","212.0","2681.0","67.0","3.0","1265.0","901.0","42.0","1044.0"
"2013-10-27","4112.0","166.0","223.0","3022.0","33.0","0.0","1348.0","940.0","60.0","1348.0"
"2013-10-28","5816.0","239.0","292.0","3611.0","56.0","5.0","1658.0","1270.0","67.0","1691.0"
"2013-10-29","5427.0","254.0","271.0","3802.0","87.0","3.0","1740.0","1358.0","57.0","1759.0"
"2013-10-30","4772.0","206.0","302.0","3594.0","58.0","9.0","1783.0","1404.0","142.0","1550.0"
"2013-10-31","5044.0","227.0","259.0","3286.0","49.0","2.0","1481.0","1303.0","116.0","1509.0"
"2013-11-01","4529.0","190.0","281.0","2870.0","43.0","6.0","1236.0","1087.0","82.0","1260.0"
"2013-11-02","3309.0","137.0","199.0","2516.0","39.0","1.0","1131.0","901.0","58.0","911.0"
"2013-11-03","3736.0","143.0","191.0","2552.0","31.0","4.0","1145.0","962.0","68.0","1131.0"
"2013-11-04","4805.0","207.0","267.0","3410.0","58.0","0.0","1507.0","1308.0","102.0","1695.0"
"2013-11-05","6148.0","228.0","272.0","3328.0","61.0","2.0","1485.0","1246.0","81.0","1756.0"
"2013-11-06","6057.0","239.0","257.0","3607.0","69.0","4.0","1593.0","1440.0","47.0","1813.0"
"2013-11-07","7982.0","240.0","281.0","3405.0","65.0","7.0","1579.0","1419.0","54.0","1782.0"
"2013-11-08","5804.0","191.0","286.0","2946.0","60.0","2.0","1396.0","1177.0","67.0","1575.0"
"2013-11-09","4292.0","151.0","201.0","2493.0","29.0","4.0","1143.0","961.0","53.0","1163.0"
"2013-11-10","4237.0","179.0","249.0","2974.0","262.0","2.0","1478.0","1250.0","78.0","1427.0"
"2013-11-11","5980.0","249.0","271.0","4444.0","55.0","2.0","1893.0","1560.0","66.0","1802.0"
"2013-11-12","13782.0","243.0","328.0","4655.0","60.0","3.0","1884.0","1740.0","75.0","1932.0"
"2013-11-13","10242.0","268.0","294.0","5020.0","76.0","4.0","2101.0","1882.0","75.0","2104.0"
"2013-11-14","7693.0","266.0","296.0","4468.0","45.0","3.0","1768.0","1845.0","52.0","1918.0"
"2013-11-15","7727.0","220.0","286.0","4119.0","60.0","3.0","1526.0","1638.0","66.0","1620.0"
"2013-11-16","7050.0","139.0","199.0","3505.0","42.0","2.0","1446.0","1410.0","77.0","1244.0"
"2013-11-17","7762.0","168.0","217.0","3783.0","51.0","3.0","1466.0","1460.0","65.0","1430.0"
"2013-11-18","7997.0","222.0","289.0","4896.0","69.0","2.0","1930.0","1652.0","51.0","2030.0"
"2013-11-19","11656.0","296.0","338.0","4570.0","55.0","1.0","1655.0","1879.0","54.0","2088.0"
"2013-11-20","7320.0","280.0","282.0","4406.0","70.0","1.0","1691.0","1957.0","67.0","1921.0"
"2013-11-21","6540.0","241.0","263.0","4296.0","71.0","3.0","1755.0","2038.0","61.0","1830.0"
"2013-11-22","5398.0","189.0","287.0","3777.0","67.0","1.0","1558.0","1858.0","72.0","1530.0"
"2013-11-23","3754.0","160.0","217.0","2775.0","45.0","1.0","1384.0","1309.0","56.0","1086.0"
"2013-11-24","3404.0","157.0","235.0","2474.0","50.0","1.0","1360.0","1369.0","101.0","1290.0"
"2013-11-25","4370.0","200.0","310.0","3358.0","82.0","1.0","1756.0","1536.0","74.0","1735.0"
"2013-11-26","4956.0","190.0","259.0","3330.0","71.0","5.0","1713.0","1439.0","49.0","1727.0"
"2013-11-27","4428.0","178.0","245.0","3045.0","56.0","4.0","1708.0","1584.0","72.0","1583.0"
"2013-11-28","3413.0","163.0","179.0","2630.0","50.0","3.0","1557.0","1432.0","67.0","1375.0"
"2013-11-29","3470.0","148.0","176.0","2345.0","64.0","0.0","1436.0","1377.0","69.0","1306.0"
"2013-11-30","3603.0","125.0","177.0","2216.0","55.0","0.0","1411.0","1148.0","72.0","1106.0"
"2013-12-01","3525.0","208.0","178.0","2523.0","49.0","2.0","1305.0","1193.0","86.0","1444.0"
"2013-12-02","4525.0","210.0","257.0","3449.0","95.0","1.0","1651.0","1584.0","70.0","1928.0"
"2013-12-03","5099.0","244.0","225.0","3511.0","68.0","3.0","1748.0","1607.0","86.0","2006.0"
"2013-12-04","8444.0","292.0","312.0","3731.0","93.0","7.0","1712.0","2010.0","94.0","1996.0"
"2013-12-05","4704.0","259.0","262.0","3302.0","93.0","2.0","1657.0","1957.0","87.0","2140.0"
"2013-12-06","4089.0","201.0","270.0","3015.0","66.0","3.0","1458.0","1700.0","53.0","1599.0"
"2013-12-07","3170.0","160.0","204.0","2526.0","59.0","4.0","1436.0","1438.0","57.0","1221.0"
"2013-12-08","3348.0","163.0","225.0","2886.0","72.0","1.0","1394.0","1388.0","57.0","1362.0"
"2013-12-09","4502.0","225.0","297.0","3704.0","95.0","11.0","1582.0","1682.0","69.0","2043.0"
"2013-12-10","4540.0","246.0","241.0","3565.0","61.0","3.0","1612.0","1608.0","69.0","1921.0"
"2013-12-11","4102.0","201.0","258.0","3450.0","57.0","2.0","1628.0","1798.0","64.0","1922.0"
"2013-12-12","4136.0","190.0","191.0","2725.0","73.0","6.0","1308.0","1538.0","52.0","1631.0"
"2013-12-13","4269.0","183.0","166.0","2374.0","65.0","3.0","1243.0","1222.0","54.0","1316.0"
"2013-12-14","3021.0","117.0","134.0","1951.0","46.0","1.0","888.0","843.0","44.0","888.0"
"2013-12-15","3875.0","115.0","137.0","2203.0","35.0","1.0","845.0","739.0","41.0","1042.0"
"2013-12-16","4234.0","188.0","164.0","2623.0","35.0","4.0","1097.0","967.0","65.0","1460.0"
"2013-12-17","5252.0","203.0","177.0","2520.0","50.0","5.0","1095.0","838.0","51.0","1442.0"
"2013-12-18","5171.0","159.0","182.0","2643.0","47.0","3.0","1003.0","958.0","65.0","1361.0"
"2013-12-19","3974.0","140.0","168.0","2332.0","61.0","2.0","889.0","919.0","85.0","1302.0"
"2013-12-20","3375.0","113.0","156.0","2054.0","45.0","2.0","892.0","720.0","46.0","989.0"
"2013-12-21","2930.0","88.0","96.0","1853.0","17.0","1.0","765.0","601.0","36.0","645.0"
"2013-12-22","2568.0","95.0","130.0","1969.0","36.0","3.0","709.0","574.0","26.0","624.0"
"2013-12-23","3101.0","100.0","131.0","2169.0","58.0","1.0","814.0","738.0","36.0","652.0"
"2013-12-24","3103.0","87.0","87.0","1970.0","28.0","3.0","764.0","547.0","26.0","780.0"
"2013-12-25","2165.0","60.0","89.0","1706.0","24.0","1.0","668.0","430.0","32.0","496.0"
"2013-12-26","3020.0","82.0","109.0","2060.0","40.0","0.0","800.0","528.0","18.0","611.0"
"2013-12-27","3754.0","117.0","123.0","2438.0","36.0","4.0","883.0","619.0","25.0","713.0"
"2013-12-28","3225.0","102.0","108.0","2288.0","27.0","1.0","803.0","664.0","32.0","619.0"
"2013-12-29","2997.0","97.0","106.0","2194.0","29.0","5.0","791.0","741.0","31.0","690.0"
"2013-12-30","3485.0","126.0","138.0","2585.0","46.0","4.0","973.0","823.0","35.0","790.0"
"2013-12-31","3546.0","88.0","132.0","2242.0","38.0","2.0","883.0","674.0","41.0","778.0"
"2014-01-01","2825.0","82.0","92.0","1995.0","26.0","1.0","769.0","671.0","32.0","605.0"
"2014-01-02","3642.0","114.0","132.0","2665.0","28.0","3.0","983.0","809.0","37.0","887.0"
"2014-01-03","3870.0","119.0","124.0","2797.0","30.0","1.0","975.0","936.0","41.0","1033.0"
"2014-01-04","3289.0","124.0","142.0","2420.0","97.0","3.0","882.0","883.0","34.0","939.0"
"2014-01-05","821.0","19.0","41.0","594.0","11.0","0.0","202.0","231.0","8.0","145.0"
"2014-01-06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2014-01-07","5091.0","198.0","197.0","3405.0","47.0","2.0","1139.0","1492.0","62.0","1454.0"
"2014-01-08","5081.0","200.0","220.0","3277.0","67.0","4.0","1188.0","1977.0","43.0","1485.0"
"2014-01-09","4231.0","188.0","189.0","3067.0","34.0","2.0","1182.0","1853.0","58.0","1685.0"
"2014-01-10","4491.0","181.0","190.0","2754.0","93.0","2.0","1103.0","1560.0","56.0","1375.0"
"2014-01-11","3262.0","129.0","151.0","2490.0","30.0","5.0","986.0","1144.0","48.0","884.0"
"2014-01-12","3221.0","157.0","183.0","2617.0","37.0","4.0","928.0","1159.0","53.0","1014.0"
"2014-01-13","4256.0","189.0","208.0","3275.0","86.0","6.0","1226.0","1532.0","54.0","1395.0"
"2014-01-14","4236.0","187.0","207.0","3235.0","53.0","2.0","1176.0","1574.0","53.0","1501.0"
"2014-01-15","4972.0","234.0","221.0","3714.0","45.0","0.0","1110.0","1908.0","39.0","1537.0"
"2014-01-16","4516.0","222.0","197.0","3292.0","65.0","4.0","1126.0","1790.0","53.0","1535.0"
"2014-01-17","4352.0","178.0","160.0","3001.0","53.0","4.0","1099.0","1568.0","65.0","1242.0"
"2014-01-18","3246.0","126.0","148.0","2276.0","43.0","2.0","856.0","1005.0","39.0","890.0"
"2014-01-19","3209.0","131.0","168.0","2552.0","22.0","1.0","1037.0","1141.0","38.0","1073.0"
"2014-01-20","3913.0","167.0","192.0","2988.0","34.0","5.0","1241.0","1486.0","47.0","1401.0"
"2014-01-21","4467.0","193.0","198.0","3090.0","43.0","1.0","1284.0","1459.0","52.0","1602.0"
"2014-01-22","4610.0","213.0","189.0","3284.0","50.0","3.0","1094.0","1684.0","56.0","1491.0"
"2014-01-23","4297.0","188.0","196.0","3012.0","54.0","1.0","1169.0","1496.0","64.0","1466.0"
"2014-01-24","4045.0","192.0","187.0","2766.0","36.0","2.0","1090.0","1295.0","41.0","1300.0"
"2014-01-25","2887.0","127.0","138.0","2371.0","37.0","2.0","965.0","964.0","46.0","1060.0"
"2014-01-26","3423.0","161.0","159.0","2579.0","42.0","1.0","1020.0","1039.0","53.0","1144.0"
"2014-01-27","4948.0","307.0","192.0","3277.0","53.0","4.0","1133.0","1326.0","65.0","1631.0"
"2014-01-28","4697.0","211.0","226.0","3125.0","65.0","1.0","1269.0","1544.0","66.0","1566.0"
"2014-01-29","4751.0","201.0","175.0","3134.0","54.0","4.0","1152.0","1507.0","64.0","1710.0"
"2014-01-30","4969.0","207.0","198.0","2931.0","41.0","4.0","1160.0","1519.0","55.0","1413.0"
"2014-01-31","3828.0","171.0","165.0","2438.0","40.0","4.0","1022.0","1225.0","44.0","1203.0"
"2014-02-01","3266.0","118.0","196.0","2229.0","35.0","6.0","1078.0","946.0","51.0","940.0"
"2014-02-02","3078.0","148.0","144.0","2599.0","45.0","4.0","945.0","975.0","60.0","1114.0"
"2014-02-03","3668.0","153.0","177.0","2954.0","44.0","5.0","1195.0","1248.0","46.0","1537.0"
"2014-02-04","4242.0","209.0","193.0","3143.0","39.0","5.0","1222.0","1316.0","43.0","1419.0"
"2014-02-05","4473.0","233.0","194.0","3215.0","67.0","2.0","1180.0","1625.0","63.0","1623.0"
"2014-02-06","5496.0","183.0","155.0","3032.0","50.0","5.0","1123.0","1705.0","62.0","1346.0"
"2014-02-07","4289.0","174.0","186.0","2930.0","66.0","3.0","1047.0","1460.0","53.0","1307.0"
"2014-02-08","2856.0","131.0","156.0","2390.0","21.0","3.0","859.0","964.0","37.0","918.0"
"2014-02-09","3250.0","136.0","157.0","2461.0","42.0","2.0","959.0","1009.0","53.0","1108.0"
"2014-02-10","4676.0","159.0","184.0","3213.0","53.0","7.0","1234.0","1357.0","52.0","1585.0"
"2014-02-11","6176.0","191.0","191.0","3234.0","54.0","7.0","1211.0","1415.0","49.0","1595.0"
"2014-02-12","7151.0","243.0","201.0","2869.0","52.0","9.0","1106.0","1601.0","42.0","1393.0"
"2014-02-13","4924.0","196.0","198.0","2902.0","56.0","4.0","1026.0","1381.0","49.0","1532.0"
"2014-02-14","3936.0","118.0","140.0","2439.0","31.0","9.0","893.0","1180.0","52.0","1198.0"
"2014-02-15","2927.0","102.0","159.0","2208.0","26.0","5.0","903.0","799.0","45.0","934.0"
"2014-02-16","3385.0","135.0","146.0","2300.0","38.0","279.0","889.0","860.0","47.0","986.0"
"2014-02-17","3935.0","184.0","181.0","2945.0","50.0","95.0","1146.0","1084.0","41.0","1285.0"
"2014-02-18","4480.0","209.0","236.0","3048.0","41.0","109.0","1178.0","1215.0","48.0","1408.0"
"2014-02-19","5159.0","193.0","230.0","3047.0","44.0","130.0","1220.0","1363.0","51.0","1439.0"
"2014-02-20","5124.0","200.0","234.0","2999.0","65.0","105.0","1295.0","1406.0","66.0","1504.0"
"2014-02-21","5418.0","171.0","206.0","2511.0","61.0","124.0","1111.0","1057.0","47.0","1397.0"
"2014-02-22","3183.0","119.0","133.0","2078.0","43.0","86.0","956.0","859.0","48.0","899.0"
"2014-02-23","3307.0","141.0","165.0","2306.0","31.0","84.0","1285.0","953.0","39.0","1169.0"
"2014-02-24","4261.0","211.0","200.0","3037.0","66.0","93.0","1315.0","1328.0","55.0","1602.0"
"2014-02-25","4632.0","192.0","213.0","3016.0","71.0","83.0","1265.0","1253.0","59.0","1655.0"
"2014-02-26","4554.0","222.0","203.0","3245.0","51.0","83.0","1189.0","1370.0","64.0","1586.0"
"2014-02-27","4275.0","220.0","216.0","3522.0","54.0","90.0","1137.0","1325.0","67.0","1538.0"
"2014-02-28","4055.0","173.0","187.0","3722.0","55.0","99.0","1091.0","1180.0","40.0","1242.0"
"2014-03-01","3137.0","108.0","200.0","3343.0","33.0","78.0","914.0","873.0","44.0","822.0"
"2014-03-02","3017.0","145.0","200.0","3723.0","42.0","47.0","1010.0","1026.0","54.0","998.0"
"2014-03-03","4628.0","195.0","198.0","3580.0","65.0","101.0","1178.0","1344.0","62.0","1415.0"
"2014-03-04","4854.0","224.0","172.0","3123.0","51.0","61.0","1192.0","1244.0","67.0","1591.0"
"2014-03-05","4573.0","202.0","247.0","3003.0","40.0","86.0","1201.0","1396.0","93.0","1560.0"
"2014-03-06","4547.0","227.0","217.0","3026.0","61.0","91.0","1217.0","1355.0","40.0","1704.0"
"2014-03-07","3981.0","182.0","181.0","2820.0","78.0","88.0","1116.0","1262.0","79.0","1359.0"
"2014-03-08","2887.0","118.0","141.0","2212.0","35.0","48.0","916.0","864.0","40.0","906.0"
"2014-03-09","3115.0","169.0","155.0","2271.0","39.0","66.0","1033.0","976.0","52.0","1047.0"
"2014-03-10","5207.0","229.0","224.0","3197.0","65.0","102.0","1323.0","1412.0","115.0","1462.0"
"2014-03-11","5643.0","232.0","220.0","3261.0","57.0","112.0","1277.0","1325.0","79.0","1551.0"
"2014-03-12","4844.0","207.0","182.0","2828.0","44.0","90.0","1169.0","1416.0","69.0","1441.0"
"2014-03-13","4514.0","175.0","217.0","2843.0","53.0","106.0","1161.0","1346.0","80.0","1423.0"
"2014-03-14","4137.0","162.0","179.0","3409.0","38.0","77.0","1056.0","1031.0","53.0","1352.0"
"2014-03-15","3179.0","120.0","154.0","2157.0","48.0","81.0","842.0","782.0","60.0","1118.0"
"2014-03-16","3176.0","127.0","154.0","2212.0","50.0","60.0","984.0","923.0","83.0","1169.0"
"2014-03-17","4265.0","200.0","172.0","2882.0","50.0","91.0","1210.0","1239.0","105.0","1571.0"
"2014-03-18","5275.0","216.0","186.0","2927.0","43.0","96.0","1190.0","1199.0","80.0","1707.0"
"2014-03-19","4867.0","217.0","183.0","2809.0","74.0","102.0","1192.0","1331.0","95.0","1794.0"
"2014-03-20","4776.0","208.0","224.0","2825.0","79.0","107.0","1236.0","1318.0","87.0","1626.0"
"2014-03-21","4260.0","195.0","198.0","2464.0","53.0","80.0","1079.0","1091.0","78.0","1357.0"
"2014-03-22","3475.0","144.0","167.0","2008.0","34.0","82.0","832.0","812.0","147.0","869.0"
"2014-03-23","3671.0","151.0","178.0","2284.0","63.0","73.0","944.0","970.0","95.0","1087.0"
"2014-03-24","5259.0","228.0","278.0","3002.0","73.0","107.0","1454.0","1264.0","103.0","1679.0"
"2014-03-25","5639.0","239.0","279.0","3365.0","66.0","116.0","1390.0","1668.0","94.0","1803.0"
"2014-03-26","5848.0","218.0","281.0","3169.0","78.0","131.0","1460.0","1388.0","104.0","1820.0"
"2014-03-27","5049.0","198.0","214.0","2956.0","53.0","102.0","1294.0","1420.0","70.0","1558.0"
"2014-03-28","4547.0","182.0","210.0","2491.0","84.0","120.0","1151.0","1072.0","77.0","1349.0"
"2014-03-29","3448.0","140.0","188.0","2083.0","83.0","73.0","901.0","771.0","77.0","934.0"
"2014-03-30","4213.0","137.0","222.0","2196.0","80.0","100.0","1018.0","1022.0","88.0","1107.0"
"2014-03-31","4993.0","194.0","232.0","3010.0","78.0","120.0","1291.0","1271.0","99.0","1468.0"
"2014-04-01","6624.0","245.0","257.0","3052.0","109.0","184.0","1266.0","1213.0","103.0","1534.0"
"2014-04-02","5575.0","225.0","221.0","2926.0","74.0","110.0","1358.0","1363.0","106.0","1624.0"
"2014-04-03","5740.0","212.0","225.0","2911.0","67.0","123.0","1215.0","1535.0","140.0","1602.0"
"2014-04-04","5026.0","210.0","223.0","2538.0","84.0","133.0","1040.0","1151.0","122.0","1340.0"
"2014-04-05","4227.0","123.0","161.0","2208.0","63.0","101.0","864.0","828.0","88.0","976.0"
"2014-04-06","4551.0","176.0","214.0","2355.0","67.0","106.0","925.0","942.0","94.0","1148.0"
"2014-04-07","5706.0","240.0","294.0","3052.0","87.0","115.0","1280.0","1332.0","166.0","1774.0"
"2014-04-08","5562.0","196.0","244.0","3059.0","81.0","110.0","1143.0","1233.0","112.0","1797.0"
"2014-04-09","6553.0","216.0","295.0","2958.0","112.0","151.0","1088.0","1366.0","125.0","1772.0"
"2014-04-10","5971.0","201.0","277.0","2878.0","110.0","101.0","1083.0","1305.0","116.0","1790.0"
"2014-04-11","4652.0","179.0","243.0","2400.0","76.0","100.0","995.0","1034.0","97.0","1343.0"
"2014-04-12","3538.0","123.0","182.0","2111.0","69.0","76.0","843.0","752.0","83.0","888.0"
"2014-04-13","4978.0","154.0","270.0","2236.0","56.0","114.0","940.0","935.0","107.0","1120.0"
"2014-04-14","6377.0","247.0","290.0","2837.0","91.0","128.0","1186.0","1230.0","138.0","1625.0"
